event_id,image_group_id,image_url_1,image_url_2,image_url_3,count,blank_image,load_date,species_name,image_url_1_bbox,image_url_2_bbox,image_url_3_bbox
1087,SSWI000000019161127,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019161127A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019161127B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019161127C.jpg,1,f,12/2/21,rabbit,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019161127A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019161127B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019161127C.jpg
1088,SSWI000000019162077,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019162077A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019162077B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019162077C.jpg,1,f,12/2/21,wolf,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019162077A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019162077B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019162077C.jpg
1089,SSWI000000019171012,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019171012A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019171012B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019171012C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019171012A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019171012B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019171012C.jpg
1090,SSWI000000019171019,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019171019A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019171019B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019171019C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019171019A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019171019B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019171019C.jpg
1091,SSWI000000019173693,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019173693A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019173693B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019173693C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019173693A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019173693B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019173693C.jpg
1092,SSWI000000019174395,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019174395A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019174395B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019174395C.jpg,3,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019174395A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019174395B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019174395C.jpg
1093,SSWI000000019174702,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019174702A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019174702B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019174702C.jpg,1,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019174702A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019174702B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019174702C.jpg
1094,SSWI000000019174779,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019174779A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019174779B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019174779C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019174779A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019174779B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019174779C.jpg
1095,SSWI000000019174804,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019174804A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019174804B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019174804C.jpg,3,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019174804A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019174804B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019174804C.jpg
1096,SSWI000000019174805,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019174805A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019174805B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019174805C.jpg,3,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019174805A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019174805B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019174805C.jpg
1097,SSWI000000019187447,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187447A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187447B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187447C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187447A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187447B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187447C.jpg
1098,SSWI000000019187477,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187477A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187477B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187477C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187477A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187477B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187477C.jpg
1099,SSWI000000019187499,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187499A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187499B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187499C.jpg,1,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187499A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187499B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187499C.jpg
1100,SSWI000000019187513,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187513A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187513B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187513C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187513A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187513B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187513C.jpg
1101,SSWI000000019187604,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187604A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187604B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187604C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187604A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187604B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187604C.jpg
1102,SSWI000000019187617,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187617A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187617B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187617C.jpg,3,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187617A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187617B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187617C.jpg
1103,SSWI000000019187624,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187624A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187624B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187624C.jpg,1,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187624A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187624B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187624C.jpg
1104,SSWI000000019187635,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187635A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187635B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187635C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187635A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187635B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187635C.jpg
1105,SSWI000000019187636,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187636A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187636B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187636C.jpg,4,f,12/2/21,coyote,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187636A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187636B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187636C.jpg
1106,SSWI000000019187654,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187654A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187654B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187654C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187654A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187654B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187654C.jpg
1107,SSWI000000019187692,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187692A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187692B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019187692C.jpg,1,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187692A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187692B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019187692C.jpg
1108,SSWI000000019190247,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019190247A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019190247B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019190247C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019190247A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019190247B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019190247C.jpg
1109,SSWI000000019190251,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019190251A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019190251B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019190251C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019190251A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019190251B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019190251C.jpg
1110,SSWI000000019194320,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019194320A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019194320B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019194320C.jpg,1,f,12/2/21,wolf,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019194320A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019194320B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019194320C.jpg
1111,SSWI000000019196725,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019196725A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019196725B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019196725C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019196725A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019196725B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019196725C.jpg
1112,SSWI000000019196776,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019196776A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019196776B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019196776C.jpg,1,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019196776A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019196776B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019196776C.jpg
1113,SSWI000000019200265,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019200265A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019200265B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019200265C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019200265A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019200265B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019200265C.jpg
1114,SSWI000000019272067,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272067A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272067B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272067C.jpg,3,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272067A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272067B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272067C.jpg
1115,SSWI000000019272139,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272139A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272139B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272139C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272139A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272139B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272139C.jpg
1116,SSWI000000019272174,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272174A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272174B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272174C.jpg,1,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272174A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272174B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272174C.jpg
1117,SSWI000000019272193,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272193A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272193B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272193C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272193A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272193B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272193C.jpg
1118,SSWI000000019272247,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272247A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272247B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272247C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272247A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272247B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272247C.jpg
1119,SSWI000000019272253,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272253A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272253B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272253C.jpg,1,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272253A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272253B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272253C.jpg
1120,SSWI000000019272312,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272312A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272312B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272312C.jpg,1,f,12/2/21,coyote,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272312A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272312B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272312C.jpg
1121,SSWI000000019272416,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272416A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272416B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272416C.jpg,1,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272416A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272416B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272416C.jpg
1122,SSWI000000019272452,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272452A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272452B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272452C.jpg,1,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272452A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272452B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272452C.jpg
1123,SSWI000000019272528,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272528A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272528B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272528C.jpg,1,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272528A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272528B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272528C.jpg
1124,SSWI000000019272563,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272563A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272563B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272563C.jpg,2,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272563A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272563B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019272563C.jpg
1125,SSWI000000019282898,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282898A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282898B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282898C.jpg,1,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019282898A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019282898B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019282898C.jpg
1126,SSWI000000019282910,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282910A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282910B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282910C.jpg,1,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019282910A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019282910B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019282910C.jpg
1127,SSWI000000019282936,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282936A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282936B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282936C.jpg,3,f,12/2/21,coyote,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019282936A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019282936B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019282936C.jpg
1128,SSWI000000019291437,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019291437A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019291437B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019291437C.jpg,1,f,12/2/21,wolf,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019291437A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019291437B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019291437C.jpg
1129,SSWI000000019306133,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306133A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306133B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306133C.jpg,0,t,12/2/21,blank,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019306133A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019306133B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019306133C.jpg
1130,SSWI000000019306192,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306192A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306192B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306192C.jpg,1,f,12/2/21,deer,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019306192A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019306192B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019306192C.jpg
1131,SSWI000000019306226,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306226A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306226B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306226C.jpg,1,f,12/2/21,rabbit,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019306226A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019306226B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/imagesbbox/SSWI000000019306226C.jpg
