;model_output_id;model_id;image_group_id;image_id_1;image_id_1_species_name;image_id_1_conf;image_id_1_count;image_id_1_blank;image_id_1_detectable;image_id_2;image_id_2_species_name;image_id_2_conf;image_id_2_count;image_id_2_blank;image_id_2_detectable;image_id_3;image_id_3_species_name;image_id_3_conf;image_id_3_count;image_id_3_blank;image_id_3_detectable;load_date;image_id_1_bbox;image_id_2_bbox;image_id_3_bbox
1918;4444;4;SSWI000000020365893;B;coyote,wolf,turkey,deer,bear;0.5169417858123779,0.17340293526649475,0.12688429653644562,0.09563703835010529,0.036922749131917953;0;False;False;C;coyote,wolf,deer,turkey,foxgray_foxred;0.5953191518783569,0.15364211797714233,0.0902242437005043,0.062156759202480316,0.04872087761759758;0;False;False;A;coyote,turkey,deer,wolf,bear;0.3403535783290863,0.22067438066005707,0.19927918910980225,0.14128628373146057,0.04047510400414467;0;False;False;2021-11-10;;;
1919;4445;4;SSWI000000019522079;B;foxgray_foxred,wolf,raccoon,deer,opossum;0.7622864842414856,0.0931822881102562,0.08857092261314392,0.02912023849785328,0.014458720572292805;0;False;False;A;foxgray_foxred,raccoon,deer,wolf,opossum;0.8570280075073242,0.05954282730817795,0.04260574281215668,0.021902410313487053,0.01053450908511877;0;False;False;C;wolf,turkey,deer,coyote,cottontail_snowshoehare;0.461938738822937,0.3825627863407135,0.06403861194849014,0.026492083445191383,0.022334611043334007;0;False;False;2021-11-10;;;
1920;4446;4;SSWI000000005446574;A;wolf,coyote,elk,bear,deer;0.9152488708496094,0.064584881067276,0.009339031763374805,0.008383558131754398,0.0009317640797235072;0;False;False;B;wolf,coyote,foxgray_foxred,bear,deer;0.7120200395584106,0.21855279803276062,0.042599067091941833,0.013080193661153316,0.006313645746558905;0;False;False;C;wolf,coyote,bear,deer,foxgray_foxred;0.7220958471298218,0.09850898385047913,0.08948104083538055,0.05267827957868576,0.02814561314880848;0;False;False;2021-11-10;;;
1921;4447;4;SSWI000000019649283;C;turkey,bear,cottontail_snowshoehare,wolf,coyote;0.8929105401039124,0.0529656782746315,0.04663747176527977,0.003862351644784212,0.0021141106262803078;0;False;False;A;turkey,coyote,bear,cottontail_snowshoehare,wolf;0.4091276526451111,0.1700030416250229,0.1540490984916687,0.1219627857208252,0.1053667739033699;0;False;False;B;turkey,bear,cottontail_snowshoehare,wolf,coyote;0.8915783762931824,0.06370211392641068,0.03442663699388504,0.005398423410952091,0.00314065208658576;0;False;False;2021-11-10;;;
1922;4448;4;SSWI000000020163448;A;bear,raccoon,opossum,foxgray_foxred,wolf;0.26525425910949707,0.18912410736083984,0.18474696576595306,0.09993094950914383,0.09547596424818039;0;False;False;C;bear,turkey,opossum,raccoon,coyote;0.9787724018096924,0.0077537912875413895,0.005845634266734123,0.0055537414737045765,0.0006652975571341813;0;False;False;B;bear,raccoon,opossum,coyote,wolf;0.9994934797286987,0.00018641499627847224,0.00013345599290914834,7.565315172541887e-05,5.652444815495983e-05;0;False;False;2021-11-10;;;
1923;4449;4;SSWI000000020280621;A;wolf,coyote,deer,turkey,foxgray_foxred;0.48560765385627747,0.37289127707481384,0.07176312059164047,0.04887903109192848,0.008978821337223053;0;False;False;B;wolf,deer,coyote,turkey,elk;0.7424415946006775,0.15512193739414215,0.07270339131355286,0.014508905820548534,0.012654458172619343;0;False;False;C;wolf,deer,coyote,elk,turkey;0.5369389653205872,0.3445344865322113,0.08294454962015152,0.015746552497148514,0.015508479438722134;0;False;False;2021-11-10;;;
1924;4450;4;SSWI000000017387121;B;wolf,turkey,raccoon,cottontail_snowshoehare,opossum;0.5119348764419556,0.2301778942346573,0.1362082064151764,0.05927787721157074,0.019687432795763016;0;False;False;A;elk,wolf,raccoon,deer,foxgray_foxred;0.5275635719299316,0.20532971620559692,0.16729529201984406,0.03343132138252258,0.026636850088834763;0;False;False;C;wolf,turkey,elk,deer,raccoon;0.5233334898948669,0.24579422175884247,0.11131952702999115,0.04548083618283272,0.02372409775853157;0;False;False;2021-11-10;;;
1925;4451;4;SSWI000000020233876;A;wolf,raccoon,foxgray_foxred,cottontail_snowshoehare,coyote;0.44241827726364136,0.31786876916885376,0.1488427370786667,0.0591045618057251,0.022628095000982285;0;False;False;B;turkey,wolf,bear,elk,coyote;0.4632805585861206,0.18147361278533936,0.14486445486545563,0.08053236454725266,0.05333397909998894;0;False;False;C;wolf,cottontail_snowshoehare,raccoon,bear,foxgray_foxred;0.28739193081855774,0.27733898162841797,0.15465740859508514,0.13232091069221497,0.11026865988969803;0;False;False;2021-11-10;;;
1926;4452;4;SSWI000000019326643;A;bear,raccoon,opossum,wolf,deer;0.8805732131004333,0.11236874014139175,0.001952510909177363,0.0015689719002693892,0.0009938995353877544;0;False;False;C;bear,raccoon,foxgray_foxred,wolf,opossum;0.9061031937599182,0.07608187198638916,0.0065871416591107845,0.005739815533161163,0.0018402563873678446;0;False;False;B;bear,raccoon,wolf,deer,coyote;0.9510621428489685,0.040039148181676865,0.0024750088341534138,0.002092178910970688,0.0014965611044317484;0;False;False;2021-11-10;;;
1927;4453;4;SSWI000000012391611;B;wolf,deer,bear,raccoon,foxgray_foxred;0.4621177315711975,0.3781982660293579,0.06177423521876335,0.02951863966882229,0.018251344561576843;0;False;False;C;wolf,deer,bear,raccoon,foxgray_foxred;0.6383428573608398,0.1563258171081543,0.05853378400206566,0.057979121804237366,0.02239198423922062;0;False;False;A;wolf,coyote,deer,bear,foxgray_foxred;0.9739575982093811,0.022122757509350777,0.0023736809380352497,0.000964644190389663,0.0003358886169735342;0;False;False;2021-11-10;;;
1928;4454;4;SSWI000000019194320;B;raccoon,cottontail_snowshoehare,coyote,opossum,turkey;0.4553794264793396,0.24754075706005096,0.22019067406654358,0.04845665022730827,0.014245795086026192;0;False;False;C;raccoon,coyote,cottontail_snowshoehare,opossum,wolf;0.5174612402915955,0.22479866445064545,0.18616414070129395,0.043302249163389206,0.010778546333312988;0;False;False;A;wolf,coyote,foxgray_foxred,elk,deer;0.5955247282981873,0.3988110423088074,0.001811500289477408,0.0009291107999160886,0.0006836650427430868;0;False;False;2021-11-10;;;
1929;4455;4;SSWI000000020300028;B;elk,bear,cottontail_snowshoehare,turkey,deer;0.33314552903175354,0.27050265669822693,0.07406802475452423,0.0725141167640686,0.06057259440422058;0;False;False;A;foxgray_foxred,coyote,bear,turkey,wolf;0.3894841969013214,0.3314775228500366,0.10244132578372955,0.05859382078051567,0.04544830694794655;0;False;False;C;deer,bear,elk,coyote,wolf;0.5148259997367859,0.14045824110507965,0.0965833067893982,0.07818655669689178,0.06099845841526985;0;False;False;2021-11-10;;;
1930;4456;4;SSWI000000019306588;A;cottontail_snowshoehare,wolf,coyote,bear,foxgray_foxred;0.8121117949485779,0.18291118741035461,0.0032031377777457237,0.0008239987073466182,0.0007100966759026051;0;False;False;B;cottontail_snowshoehare,wolf,coyote,bear,foxgray_foxred;0.8849027156829834,0.11132527142763138,0.0014834800967946649,0.0008898481610231102,0.0008498071110807359;0;False;False;C;cottontail_snowshoehare,wolf,bear,coyote,foxgray_foxred;0.8776413202285767,0.11706889420747757,0.001833275891840458,0.0017199990106746554,0.0010358374565839767;0;False;False;2021-11-10;;;
1931;4457;4;SSWI000000015362155;C;raccoon,opossum,foxgray_foxred,deer,cottontail_snowshoehare;0.9946059584617615,0.001917424495331943,0.001508808578364551,0.0008805964607745409,0.00033757451456040144;0;False;False;A;raccoon,opossum,cottontail_snowshoehare,deer,foxgray_foxred;0.9919375777244568,0.003738221013918519,0.001395619474351406,0.0012068965006619692,0.000821317604277283;0;False;False;B;raccoon,foxgray_foxred,opossum,cottontail_snowshoehare,bear;0.9910246133804321,0.0023193061351776123,0.0018388772150501609,0.0015890459762886167,0.001185842091217637;0;False;False;2021-11-10;;;
1932;4458;4;SSWI000000021459207;C;foxgray_foxred,raccoon,wolf,coyote,bear;0.6930059790611267,0.15249553322792053,0.08959684520959854,0.034836798906326294,0.023881616070866585;0;False;False;A;foxgray_foxred,raccoon,wolf,coyote,bear;0.7862054109573364,0.1311928778886795,0.05510842055082321,0.01969221420586109,0.005365454591810703;0;False;False;B;foxgray_foxred,wolf,raccoon,coyote,bear;0.6769130229949951,0.13582946360111237,0.09798936545848846,0.04437297582626343,0.03979544714093208;0;False;False;2021-11-10;;;
1933;4459;4;SSWI000000016952827;B;wolf,coyote,foxgray_foxred,raccoon,bear;0.8520549535751343,0.06653137505054474,0.06394707411527634,0.014239577576518059,0.0014214531984180212;0;False;False;A;wolf,coyote,foxgray_foxred,bear,raccoon;0.800983726978302,0.1918853223323822,0.0053489068523049355,0.0008073451463133097,0.0007255321834236383;0;False;False;C;wolf,foxgray_foxred,coyote,elk,raccoon;0.6012847423553467,0.34019631147384644,0.026661761105060577,0.01667424850165844,0.007495280355215073;0;False;False;2021-11-10;;;
1934;4460;4;SSWI000000011808243;B;foxgray_foxred,cottontail_snowshoehare,wolf,coyote,opossum;0.675101637840271,0.19680820405483246,0.05742253363132477,0.030590934678912163,0.01920934207737446;0;False;False;A;foxgray_foxred,wolf,coyote,cottontail_snowshoehare,raccoon;0.9760392904281616,0.01091157179325819,0.005840304307639599,0.004097051918506622,0.0019542633090168238;0;False;False;C;foxgray_foxred,cottontail_snowshoehare,wolf,coyote,raccoon;0.6642860174179077,0.20896579325199127,0.07109396159648895,0.02885277569293976,0.013372667133808136;0;False;False;2021-11-10;;;
1935;4461;4;SSWI000000020130652;C;foxgray_foxred,wolf,raccoon,deer,coyote;0.7904914021492004,0.1416226625442505,0.04027404636144638,0.014086569659411907,0.009574155323207378;0;False;False;A;foxgray_foxred,wolf,coyote,raccoon,elk;0.8048350214958191,0.16867637634277344,0.024308228865265846,0.0008126568282023072,0.0007499897619709373;0;False;False;B;foxgray_foxred,raccoon,wolf,coyote,elk;0.4584943950176239,0.24041487276554108,0.12076281756162643,0.07458201050758362,0.0706695169210434;0;False;False;2021-11-10;;;
1936;4463;4;SSWI000000012766328;C;wolf,raccoon,opossum,foxgray_foxred,coyote;0.8725486993789673,0.10735555738210678,0.01332546304911375,0.00390695221722126,0.0016698731342330575;0;False;False;B;wolf,raccoon,coyote,foxgray_foxred,opossum;0.9884750843048096,0.010171828791499138,0.0005239625461399555,0.0004500160866882652,0.00033368734875693917;0;False;False;A;wolf,opossum,foxgray_foxred,coyote,raccoon;0.9919956922531128,0.006904054898768663,0.0004043597145937383,0.00040398063720203936,0.00021318688231986016;0;False;False;2021-11-10;;;
1937;4464;4;SSWI000000007936105;B;wolf,foxgray_foxred,raccoon,opossum,bear;0.9979384541511536,0.0010221179109066725,0.0007856327574700117,0.00014948475291021168,3.126350202364847e-05;0;False;False;C;wolf,foxgray_foxred,raccoon,coyote,elk;0.9998608827590942,0.00013214032514952123,4.797436758963158e-06,1.319505258834397e-06,2.0943335243828187e-07;0;False;False;A;wolf,raccoon,foxgray_foxred,coyote,elk;0.9650757312774658,0.01846412383019924,0.009450691752135754,0.00412821676582098,0.0009348024032078683;0;False;False;2021-11-10;;;
1938;4465;4;SSWI000000020297650;B;wolf,cottontail_snowshoehare,bear,turkey,elk;0.8841415047645569,0.10077793896198273,0.00856619793921709,0.003033236600458622,0.0010941767832264304;0;False;False;A;bear,wolf,cottontail_snowshoehare,deer,coyote;0.9788805842399597,0.013561188243329525,0.0041451058350503445,0.0011348765110597014,0.000794490275438875;0;False;False;C;wolf,cottontail_snowshoehare,bear,turkey,coyote;0.9183854460716248,0.07117057591676712,0.00584121560677886,0.002171542961150408,0.0007017450989224017;0;False;False;2021-11-10;;;
1939;4466;4;SSWI000000020364673;A;bear,turkey,deer,wolf,raccoon;0.8904528617858887,0.0819273442029953,0.01474168710410595,0.009600015357136726,0.0008940678671933711;0;False;False;C;bear,deer,turkey,wolf,elk;0.9913548827171326,0.004737373441457748,0.003178456798195839,0.0003965577925555408,0.00011027303116861731;0;False;False;B;bear,turkey,deer,wolf,raccoon;0.9674516916275024,0.016785796731710434,0.011249756440520287,0.0031003893818706274,0.0005973122315481305;0;False;False;2021-11-10;;;
1940;4467;4;SSWI000000010638015;A;raccoon,wolf,opossum,foxgray_foxred,cottontail_snowshoehare;0.22099903225898743,0.21347926557064056,0.1992446631193161,0.19499266147613525,0.102874755859375;0;False;False;C;foxgray_foxred,raccoon,opossum,wolf,bear;0.35111942887306213,0.24439649283885956,0.2220396250486374,0.09708195924758911,0.03026232309639454;0;False;False;B;raccoon,foxgray_foxred,opossum,wolf,cottontail_snowshoehare;0.3578832447528839,0.21305133402347565,0.14045283198356628,0.13726632297039032,0.07591930031776428;0;False;False;2021-11-10;;;
1941;4468;4;SSWI000000021269107;A;turkey,cottontail_snowshoehare,opossum,elk,wolf;0.98665452003479,0.0124393031001091,0.00039030940388329327,0.0002303851506439969,0.0001382216578349471;0;False;False;B;turkey,opossum,cottontail_snowshoehare,elk,bear;0.9935124516487122,0.004088494926691055,0.0015058817807585,0.00035840197233483195,0.00025369887589477;0;False;False;C;turkey,opossum,cottontail_snowshoehare,wolf,foxgray_foxred;0.9975818395614624,0.0006325803697109222,0.0006165389786474407,0.00041672875522635877,0.00029066146817058325;0;False;False;2021-11-10;;;
1942;4469;4;SSWI000000020912450;C;bear,wolf,cottontail_snowshoehare,coyote,foxgray_foxred;0.4533589780330658,0.2716166377067566,0.20467397570610046,0.0599030964076519,0.006616618018597364;0;False;False;A;wolf,cottontail_snowshoehare,bear,turkey,coyote;0.4620344042778015,0.28305408358573914,0.16812309622764587,0.04014482721686363,0.03164079785346985;0;False;False;B;bear,wolf,cottontail_snowshoehare,coyote,foxgray_foxred;0.38918739557266235,0.3791584074497223,0.16675415635108948,0.05152493342757225,0.0074534546583890915;0;False;False;2021-11-10;;;
1943;4470;4;SSWI000000023514155;C;foxgray_foxred,cottontail_snowshoehare,raccoon,opossum,coyote;0.5725804567337036,0.23739047348499298,0.052092988044023514,0.04704321548342705,0.02833978645503521;0;False;False;B;foxgray_foxred,coyote,opossum,cottontail_snowshoehare,wolf;0.9531208276748657,0.03607816621661186,0.00538623658940196,0.002992139896377921,0.0010417680023238063;0;False;False;A;foxgray_foxred,coyote,cottontail_snowshoehare,wolf,deer;0.7380661964416504,0.24254393577575684,0.007758548948913813,0.003353187581524253,0.0032041012309491634;0;False;False;2021-11-10;;;
1944;4471;4;SSWI000000012748622;B;wolf,turkey,bear,foxgray_foxred,opossum;0.38632938265800476,0.36748141050338745,0.21535539627075195,0.010181143879890442,0.008608756586909294;0;False;False;A;elk,wolf,turkey,deer,raccoon;0.9737193584442139,0.00964985229074955,0.006472366861999035,0.005108173005282879,0.002675633644685149;0;False;False;C;turkey,wolf,foxgray_foxred,opossum,coyote;0.7153993248939514,0.21513250470161438,0.021525001153349876,0.014401777647435665,0.013136590830981731;0;False;False;2021-11-10;;;
1945;4472;4;SSWI000000021662616;C;;;0;True;False;A;;;0;True;False;B;;;0;True;False;2021-11-10;;;
1946;4473;4;SSWI000000019521649;B;;;0;True;False;A;;;0;True;False;C;;;0;True;False;2021-11-10;;;
1947;4474;4;SSWI000000020301722;C;wolf,cottontail_snowshoehare,coyote,foxgray_foxred,bear;0.9020684957504272,0.02682206593453884,0.017396079376339912,0.016616009175777435,0.01657768152654171;0;False;False;A;wolf,cottontail_snowshoehare,foxgray_foxred,coyote,bear;0.6067670583724976,0.2204791158437729,0.05130746215581894,0.04633049666881561,0.03774625435471535;0;False;False;B;wolf,cottontail_snowshoehare,coyote,foxgray_foxred,bear;0.8510545492172241,0.06798883527517319,0.02918657287955284,0.025740403681993484,0.017406538128852844;0;False;False;2021-11-10;;;
1948;4475;4;SSWI000000019828152;C;elk,bear,foxgray_foxred,wolf,cottontail_snowshoehare;0.4877711236476898,0.48407870531082153,0.009417776018381119,0.008028488606214523,0.004218298941850662;0;False;False;B;bear,wolf,elk,cottontail_snowshoehare,coyote;0.9951763153076172,0.0021647692192345858,0.0014523915015161037,0.0005731127457693219,0.0003164313384331763;0;False;False;A;elk,bear,turkey,wolf,foxgray_foxred;0.9366200566291809,0.043916281312704086,0.01076875813305378,0.0026080633979290724,0.002470369217917323;0;False;False;2021-11-10;;;
1949;4476;4;SSWI000000020301683;C;wolf,bear,coyote,foxgray_foxred,cottontail_snowshoehare;0.9161120653152466,0.02197396010160446,0.019843814894557,0.012781534343957901,0.01199813187122345;0;False;False;A;wolf,coyote,foxgray_foxred,bear,cottontail_snowshoehare;0.9055149555206299,0.04256908968091011,0.021200617775321007,0.01163265947252512,0.0072390297427773476;0;False;False;B;wolf,foxgray_foxred,coyote,cottontail_snowshoehare,bear;0.9348230957984924,0.017643451690673828,0.013355318456888199,0.009832640178501606,0.009707656688988209;0;False;False;2021-11-10;;;
1950;4477;4;SSWI000000020301656;B;wolf,foxgray_foxred,raccoon,bear,cottontail_snowshoehare;0.4882875382900238,0.16253623366355896,0.14377069473266602,0.11142910271883011,0.04383103922009468;0;False;False;C;wolf,foxgray_foxred,deer,cottontail_snowshoehare,raccoon;0.7411800026893616,0.1033828854560852,0.04538275673985481,0.03789771720767021,0.03480532765388489;0;False;False;A;foxgray_foxred,cottontail_snowshoehare,wolf,raccoon,elk;0.47373270988464355,0.15661737322807312,0.14312495291233063,0.09132997691631317,0.04171103611588478;0;False;False;2021-11-10;;;
1951;4478;4;SSWI000000020365905;A;raccoon,foxgray_foxred,wolf,opossum,cottontail_snowshoehare;0.9571015238761902,0.02086423709988594,0.007636371534317732,0.006790309678763151,0.0041881948709487915;0;False;False;B;raccoon,foxgray_foxred,opossum,wolf,coyote;0.9242417216300964,0.06881273537874222,0.003918194677680731,0.0013463381910696626,0.0006670312723144889;0;False;False;C;raccoon,foxgray_foxred,wolf,opossum,cottontail_snowshoehare;0.9903106093406677,0.0068490938283503056,0.001149043790064752,0.0008213091641664505,0.0003344646538607776;0;False;False;2021-11-10;;;
1952;3418;3;SSWI000000016476755;A;foxgray_foxred;0.7344032526016235;1;False;False;C;;;0;True;False;B;;;0;True;False;2021-11-10;0.5592705011367798,0.6504559516906738,0.2310030460357666,0.1762917935848236;;
1953;4479;4;SSWI000000010753413;C;raccoon,opossum,coyote,bear,wolf;0.9981890320777893,0.0006546024233102798,0.0002775932662189007,0.00026816525496542454,0.0002353148302063346;0;False;False;B;raccoon,opossum,bear,cottontail_snowshoehare,wolf;0.9988873600959778,0.0002718366158660501,0.00022519976482726634,0.00021529347577597946,0.00019457806774880737;0;False;False;A;raccoon,opossum,coyote,wolf,bear;0.9955606460571289,0.002953076735138893,0.0005391128943301737,0.00036760783405043185,0.00033303003874607384;0;False;False;2021-11-10;;;
1954;4480;4;SSWI000000020163166;B;wolf,raccoon,opossum,foxgray_foxred,turkey;0.3082387447357178,0.2377898097038269,0.19331790506839752,0.08926107734441757,0.0774611234664917;0;False;False;C;opossum,raccoon,wolf,foxgray_foxred,cottontail_snowshoehare;0.3140302002429962,0.26133668422698975,0.15450887382030487,0.09908720850944519,0.0951155573129654;0;False;False;A;opossum,wolf,raccoon,turkey,foxgray_foxred;0.24905769526958466,0.23714272677898407,0.14147062599658966,0.13642805814743042,0.09082058072090149;0;False;False;2021-11-10;;;
1955;4481;4;SSWI000000008180958;A;elk,wolf,deer,raccoon,foxgray_foxred;0.9860556125640869,0.010906358249485493,0.0012682334054261446,0.0008744274382479489,0.000412145396694541;0;False;False;C;elk,wolf,raccoon,deer,foxgray_foxred;0.9907624125480652,0.006896066479384899,0.0009036350529640913,0.0007962521049194038,0.00038604449946433306;0;False;False;B;elk,wolf,raccoon,deer,foxgray_foxred;0.9802185297012329,0.012282224372029305,0.0037405190523713827,0.002544528106227517,0.0008480377728119493;0;False;False;2021-11-10;;;
1956;4482;4;SSWI000000019949311;C;wolf,coyote,foxgray_foxred,cottontail_snowshoehare,turkey;0.6396517753601074,0.34823092818260193,0.007144400849938393,0.0033049630001187325,0.0007695151725783944;0;False;False;B;wolf,coyote,foxgray_foxred,cottontail_snowshoehare,opossum;0.8111424446105957,0.16452930867671967,0.018484320491552353,0.0027757182251662016,0.001193168805912137;0;False;False;A;wolf,coyote,foxgray_foxred,opossum,turkey;0.6272562742233276,0.18840663135051727,0.054462235420942307,0.05089740455150604,0.03393559902906418;0;False;False;2021-11-10;;;
1957;4483;4;SSWI000000010032428;C;wolf,cottontail_snowshoehare,turkey,bear,raccoon;0.44893205165863037,0.1290574073791504,0.11139429360628128,0.10823140293359756,0.08988877385854721;0;False;False;A;cottontail_snowshoehare,opossum,wolf,bear,raccoon;0.4983469843864441,0.3889993727207184,0.051011163741350174,0.03180144727230072,0.020364195108413696;0;False;False;B;wolf,opossum,raccoon,cottontail_snowshoehare,foxgray_foxred;0.4985003173351288,0.314984530210495,0.0572306253015995,0.05060828849673271,0.02687806263566017;0;False;False;2021-11-10;;;
1958;4484;4;SSWI000000020300637;B;elk,bear,coyote,cottontail_snowshoehare,foxgray_foxred;0.2684843838214874,0.2049853801727295,0.08738887310028076,0.0804082453250885,0.07870066165924072;0;False;False;A;bear,wolf,foxgray_foxred,turkey,cottontail_snowshoehare;0.855268120765686,0.13859254121780396,0.0016594934277236462,0.001238760189153254,0.0009667266276665032;0;False;False;C;bear,elk,wolf,foxgray_foxred,coyote;0.3780597150325775,0.17524214088916779,0.07726025581359863,0.0750492513179779,0.06671247631311417;0;False;False;2021-11-10;;;
1959;4485;4;SSWI000000021125738;A;wolf,foxgray_foxred,raccoon,coyote,opossum;0.9649845957756042,0.017748063430190086,0.016611991450190544,0.0002684802748262882,0.00014035300409886986;0;False;False;B;wolf,foxgray_foxred,raccoon,opossum,coyote;0.9701841473579407,0.019116569310426712,0.007992818020284176,0.0016046012751758099,0.0006316971266642213;0;False;False;C;wolf,raccoon,foxgray_foxred,opossum,coyote;0.7549760341644287,0.21377462148666382,0.023194098845124245,0.006657732650637627,0.0010479988995939493;0;False;False;2021-11-10;;;
1960;4486;4;SSWI000000017122735;A;foxgray_foxred,opossum,wolf,raccoon,elk;0.4435909390449524,0.16134710609912872,0.11687307059764862,0.1028989925980568,0.09630414098501205;0;False;False;B;wolf,foxgray_foxred,bear,raccoon,elk;0.2841533124446869,0.26654231548309326,0.19942444562911987,0.09111394733190536,0.05936403200030327;0;False;False;C;bear,wolf,foxgray_foxred,raccoon,elk;0.28494885563850403,0.22868333756923676,0.17799364030361176,0.13147224485874176,0.0658845379948616;0;False;False;2021-11-10;;;
1961;4487;4;SSWI000000020162820;C;deer,wolf,coyote,foxgray_foxred,cottontail_snowshoehare;0.7983906269073486,0.09632224589586258,0.09403064101934433,0.004516918677836657,0.0035141953267157078;0;False;False;B;deer,wolf,coyote,foxgray_foxred,cottontail_snowshoehare;0.8256953954696655,0.09968093037605286,0.06512673944234848,0.003789953887462616,0.0027451051864773035;0;False;False;A;deer,wolf,coyote,cottontail_snowshoehare,foxgray_foxred;0.7356032133102417,0.20956967771053314,0.04418281465768814,0.003569577122107148,0.00311725540086627;0;False;False;2021-11-10;;;
1962;4488;4;SSWI000000017780373;A;opossum,foxgray_foxred,wolf,raccoon,bear;0.7820529341697693,0.15481887757778168,0.03672383353114128,0.019315695390105247,0.0030942517332732677;0;False;False;B;raccoon,opossum,wolf,foxgray_foxred,bear;0.2947438955307007,0.2874937355518341,0.24964505434036255,0.12214919179677963,0.0233859121799469;0;False;False;C;wolf,raccoon,opossum,foxgray_foxred,cottontail_snowshoehare;0.37136414647102356,0.2945517301559448,0.16757440567016602,0.13570815324783325,0.013840334489941597;0;False;False;2021-11-10;;;
1963;4489;4;SSWI000000019174804;A;deer,elk,wolf,coyote,foxgray_foxred;0.8141303062438965,0.1609775722026825,0.013803648762404919,0.004341845866292715,0.002077515469864011;0;False;False;B;deer,elk,cottontail_snowshoehare,wolf,coyote;0.8232665061950684,0.17294256389141083,0.0016426376532763243,0.0009770708857104182,0.0008038787636905909;0;False;False;C;deer,elk,wolf,coyote,cottontail_snowshoehare;0.9481953978538513,0.041636280715465546,0.00377440988086164,0.003710559569299221,0.0013653055066242814;0;False;False;2021-11-10;;;
1964;4490;4;SSWI000000017866268;A;wolf,coyote,bear,foxgray_foxred,elk;0.9990910291671753,0.0005061616539023817,0.0003570226253941655,1.8673834347282536e-05,8.08139520813711e-06;0;False;False;B;wolf,deer,elk,coyote,foxgray_foxred;0.9988719820976257,0.00044016260653734207,0.00029334970167838037,0.00025298187392763793,9.391294588567689e-05;0;False;False;C;wolf,deer,elk,coyote,bear;0.9985248446464539,0.0006255050539039075,0.00046952106640674174,0.00031414447585120797,2.3468510335078463e-05;0;False;False;2021-11-10;;;
1965;4491;4;SSWI000000020162592;C;turkey,wolf,coyote,foxgray_foxred,raccoon;0.525874674320221,0.1853538304567337,0.15249107778072357,0.10817061364650726,0.014240959659218788;0;False;False;A;deer,wolf,coyote,bear,turkey;0.937555193901062,0.04318302497267723,0.011045856401324272,0.00348698440939188,0.0020538971293717623;0;False;False;B;coyote,wolf,raccoon,foxgray_foxred,deer;0.6404556632041931,0.32960397005081177,0.012985958717763424,0.0058407261967659,0.004248721990734339;0;False;False;2021-11-10;;;
1966;4492;4;SSWI000000020364701;A;turkey,bear,wolf,elk,deer;0.4543370306491852,0.3648577332496643,0.1469661295413971,0.011866687797009945,0.010566563345491886;0;False;False;B;turkey,bear,wolf,deer,elk;0.45423123240470886,0.43124455213546753,0.08771000802516937,0.009231780655682087,0.008793137036263943;0;False;False;C;turkey,bear,wolf,elk,deer;0.5600392818450928,0.2520151138305664,0.15316902101039886,0.011403432115912437,0.010561784729361534;0;False;False;2021-11-10;;;
1967;4493;4;SSWI000000011324998;C;wolf,turkey,opossum,foxgray_foxred,raccoon;0.49060434103012085,0.23189593851566315,0.0973796620965004,0.07239401340484619,0.04831979423761368;0;False;False;A;turkey,wolf,opossum,raccoon,bear;0.8680415749549866,0.044106096029281616,0.03368717432022095,0.015212999656796455,0.012490729801356792;0;False;False;B;wolf,turkey,opossum,foxgray_foxred,raccoon;0.4805707335472107,0.18087424337863922,0.13975171744823456,0.06555740535259247,0.06420712172985077;0;False;False;2021-11-10;;;
1968;4494;4;SSWI000000020162757;B;coyote,foxgray_foxred,wolf,elk,deer;0.6740977764129639,0.2758210301399231,0.01909583806991577,0.012810872867703438,0.008423944003880024;0;False;False;C;coyote,foxgray_foxred,elk,wolf,deer;0.6089881062507629,0.23071004450321198,0.05532513186335564,0.04487377405166626,0.03344374895095825;0;False;False;A;foxgray_foxred,coyote,opossum,raccoon,wolf;0.5965108871459961,0.18836382031440735,0.07582840323448181,0.04829169064760208,0.024023283272981644;0;False;False;2021-11-10;;;
1969;4495;4;SSWI000000019828068;A;wolf,turkey,bear,cottontail_snowshoehare,deer;0.5677121877670288,0.25272706151008606,0.09802212566137314,0.025496385991573334,0.025398114696145058;0;False;False;C;wolf,turkey,bear,cottontail_snowshoehare,coyote;0.7349050045013428,0.13141629099845886,0.0889047235250473,0.02663606032729149,0.012461666949093342;0;False;False;B;wolf,turkey,bear,cottontail_snowshoehare,coyote;0.5916305780410767,0.2512826919555664,0.11409910768270493,0.015877308323979378,0.015471715480089188;0;False;False;2021-11-10;;;
1970;4496;4;SSWI000000018802363;B;bear,raccoon,elk,turkey,cottontail_snowshoehare;0.979438066482544,0.014823569916188717,0.0033042053692042828,0.0014217142015695572,0.00048451259499415755;0;False;False;C;bear,deer,raccoon,cottontail_snowshoehare,wolf;0.9997274279594421,6.883447349537164e-05,6.750740431016311e-05,4.403028651722707e-05,3.562356869224459e-05;0;False;False;A;wolf,bear,cottontail_snowshoehare,elk,turkey;0.28581807017326355,0.2508845627307892,0.16749446094036102,0.13469338417053223,0.08823326230049133;0;False;False;2021-11-10;;;
