image_group_id,blank,consol_dict_model_3,consol_dict_model_4,event_final_topk_conf,species,md_count_max,yolo_count_max,md_bbox,yolo_bbox
SSWI000000020011802,False,"{'coyote': [0.703613281, 0.87109375], 'foxgray_foxred': [0.616210938]}","{'turkey': [0.36286747455596924], 'coyote': [0.6201241612434387, 0.49214687943458557]}","{'coyote': 0.99, 'foxgray_foxred': 0.7394531256, 'turkey': 0.30238956212997437}",coyote,1,1,"{'A': ['0.5219,0.5937,0.1922,0.1049'], 'B': ['0.6317,0.5756,0.1772,0.1321'], 'C': ['0.6836,0.5876,0.1942,0.1151']}","{'A': [['0.519886353095614,0.5923295412382457,0.18963071133228057,0.10653408247649127']], 'B': [['0.6324573737147369,0.5699573737147369,0.17613632990596503,0.1342329123824563']], 'C': [['0.6915837899529825,0.586292603095614,0.18785507990596503,0.1214488762852631']]}"
SSWI000000020078738,False,"{'raccoon': [0.83984375, 0.825195313, 0.847167969]}","{'raccoon': [0.9054371118545532, 0.6576155424118042, 0.7584876418113708]}","{'raccoon': 0.99, 'foxgray_foxred': 0.24680053194363913, 'opossum': 0.014124480076134205}",raccoon,2,1,"{'A': ['0.4484,0.7082,0.1365,0.1547'], 'B': ['0.5069,0.6781,0.08294,0.1538', '0.5012,0.709,0.09692,0.2214'], 'C': ['0.5107,0.6643,0.08619,0.1361']}","{'A': [['0.4520596443338597,0.7079190193338597,0.1463067886677194,0.16086645619122816']], 'B': [['0.504261353095614,0.669921851810351,0.0973011237147369,0.14595170876175437']], 'C': [['0.5110084974294737,0.6644175799059651,0.10085224742947378,0.14275566495298253']]}"
SSWI000000020080122,False,"{'turkey': [0.841796875, 0.8330078125, 0.83740234375]}","{'turkey': [0.9003989100456238, 0.9593873023986816, 0.9776360392570496]}","{'turkey': 0.99, 'cottontail_snowshoehare': 0.03157293734451135, 'coyote': 0.01931356421361367}",turkey,4,2,"{'A': ['0.7075,0.6255,0.1856,0.1421', '0.9555,0.5566,0.08514,0.1413', '0.8786,0.622,0.06618,0.0539', '0.8851,0.6318,0.08363,0.0732'], 'B': ['0.6378,0.6534,0.1841,0.1515', '0.8443,0.591,0.1045,0.1162'], 'C': ['0.6402,0.655,0.1902,0.1504', '0.7867,0.6204,0.1142,0.1344', '0.9788,0.534,0.04161,0.08978']}","{'A': [['0.7095170412382457,0.6221590824764912,0.2017045876175437,0.1477272474294738', '0.9499289561912282,0.5514914561912282,0.10014208761754369,0.1555397474294738'], ['0.7095170412382457,0.6221590824764912,0.2017045876175437,0.1477272474294738', '0.9499289561912282,0.5514914561912282,0.10014208761754369,0.1555397474294738']], 'B': [['0.84375,0.5926846443338597,0.11505683504701748,0.1306817886677194', '0.6333451662382457,0.6491477061912282,0.19921875,0.15909091752350873'], ['0.84375,0.5926846443338597,0.11505683504701748,0.1306817886677194', '0.6333451662382457,0.6491477061912282,0.19921875,0.15909091752350873']], 'C': [['0.7940340592868422,0.6122158943338597,0.12357954123824563,0.1285511237147369', '0.6321022474294737,0.6519886237147369,0.19744316495298253,0.16193183504701747'], ['0.7940340592868422,0.6122158943338597,0.12357954123824563,0.1285511237147369', '0.6321022474294737,0.6519886237147369,0.19744316495298253,0.16193183504701747']]}"
SSWI000000020094493,False,"{'deer': [0.87109375, 0.848632813, 0.65185546875]}","{'deer': [0.971111536026001, 0.9519920349121094, 0.937254011631012]}","{'deer': 0.99, 'raccoon': 0.01646495113770167, 'foxgray_foxred': 0.010410307440906763}",deer,2,2,"{'A': ['0.3599,0.5995,0.3915,0.3578'], 'B': ['0.1108,0.6194,0.2208,0.3405'], 'C': ['0.0443,0.6288,0.08621,0.3246', '0.6668,0.4786,0.04965,0.1127']}","{'A': [['0.3564453009051755,0.5965908943338597,0.39790481057210536,0.3536932113322806']], 'B': [['0.1168323853095614,0.617187476810351,0.2336647706191228,0.3565340360971932']], 'C': [['0.045166015625,0.6241122074764912,0.09033203125,0.35120742009403494', '0.6672584974294737,0.46448862371473687,0.07528408247649127,0.10866474742947378'], ['0.045166015625,0.6241122074764912,0.09033203125,0.35120742009403494', '0.6672584974294737,0.46448862371473687,0.07528408247649127,0.10866474742947378']]}"
SSWI000000020094516,False,"{'raccoon': [0.871582031, 0.854492188, 0.84765625]}","{'raccoon': [0.9904642105102539, 0.9701865911483765, 0.9678313732147217]}","{'raccoon': 0.99, 'bear': 0.02164797236522039, 'foxgray_foxred': 0.006333083923285207}",raccoon,1,1,"{'A': ['0.4226,0.6871,0.112,0.1221'], 'B': ['0.496,0.7116,0.1087,0.1211'], 'C': ['0.5615,0.7143,0.1618,0.1143']}","{'A': [['0.42365056185736844,0.6885653092868422,0.1214488762852631,0.13139204123824563']], 'B': [['0.49680395619122814,0.7130681417633334,0.1171875,0.13352270619122816']], 'C': [['0.558948853095614,0.7159090592868422,0.1676136237147369,0.12357954123824563']]}"
SSWI000000020094567,False,"{'blank': [0.99, 0.99], 'raccoon': [0.272216797]}","{'deer': [0.7271023392677307], 'raccoon': [0.5903335809707642, 0.39277851581573486]}","{'deer': 0.6059186160564423, 'raccoon': 0.49194465080897015, 'wolf': 0.08508815119663875}",deer,2,1,"{'A': ['0.0371,0.4832,0.07307,0.2338', '0.0386,0.5249,0.07299,0.1449'], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': [['0.8572442886677194,0.6072442886677194,0.10795458761754369,0.060369335047017476']]}"
SSWI000000020094574,False,"{'deer': [0.602050781, 0.645996094, 0.524902344]}","{'deer': [0.7842970490455627, 0.6257579922676086, 0.8289647698402405]}","{'deer': 0.7751953128, 'coyote': 0.12717712670564651, 'foxgray_foxred': 0.0929948128759861}",deer,3,1,"{'A': ['0.0546,0.5348,0.08339,0.1967', '0.8102,0.562,0.05016,0.07294', '0.0655,0.5213,0.05528,0.1641'], 'B': ['0.0949,0.5359,0.169,0.2411'], 'C': ['0.1195,0.5164,0.1935,0.1781', '0.8131,0.5652,0.04321,0.07078']}","{'A': [['0.06252219299233792,0.5142045180485966,0.12282492587269259,0.2230113762852631']], 'B': [['0.1022283391387267,0.5209516855721054,0.19540128048430097,0.24928979380877184']], 'C': [['0.10702236789338132,0.5174005618573685,0.2021484291662199,0.2322442886677194']]}"
SSWI000000020094578,False,"{'deer': [0.853027344, 0.8515625, 0.853515625]}","{'deer': [0.8749766945838928, 0.8088235855102539, 0.7814885973930359]}","{'deer': 0.99, 'wolf': 0.08622749398152034, 'raccoon': 0.018731560558080673}",deer,1,1,"{'A': ['0.8876,0.5357,0.2247,0.2935'], 'B': ['0.8879,0.5362,0.224,0.2949'], 'C': ['0.8891,0.5361,0.2214,0.2997']}","{'A': [['0.8845880618573685,0.5348011121199123,0.2308238762852631,0.3110795180485966']], 'B': [['0.8845880618573685,0.535511353095614,0.2308238762852631,0.31321020619122814']], 'C': [['0.8852982912382457,0.5348011237147369,0.22940341752350873,0.31463066495298253']]}"
SSWI000000020094634,False,"{'deer': [0.666015625], 'blank': [0.99, 0.99]}","{'deer': [0.8810963034629822, 0.6435108780860901, 0.501987099647522]}","{'deer': 0.79921875, 'raccoon': 0.08807495857278506, 'elk': 0.04126054234802723}",deer,3,1,"{'A': ['0.0345,0.5505,0.06835,0.1951'], 'B': ['0.0233,0.5465,0.04482,0.1588', '0.0361,0.5664,0.06013,0.1945', '0.0261,0.5423,0.02697,0.1453'], 'C': ['0.0204,0.5554,0.03701,0.1739', '0.0173,0.541,0.02702,0.1352', '0.03,0.5704,0.0583,0.198']}","{'A': [['0.03690962226195176,0.5561079355721054,0.07381924452390352,0.2379261237147369']], 'B': [], 'C': []}"
SSWI000000020095368,False,"{'raccoon': [0.8125, 0.760253906, 0.842285156]}","{'raccoon': [0.8991900682449341, 0.8246570825576782, 0.8520141839981079]}","{'raccoon': 0.99, 'opossum': 0.04853459695974986, 'cottontail_snowshoehare': 0.030099516734480858}",raccoon,1,1,"{'A': ['0.5443,0.5575,0.1061,0.08985'], 'B': ['0.5161,0.5398,0.05171,0.08503'], 'C': ['0.5223,0.5337,0.04969,0.08391']}","{'A': [['0.5458096443338597,0.5546875,0.11718745362070193,0.09659091752350873']], 'B': [['0.5142045412382457,0.5369318118573685,0.0625,0.09232954123824563']], 'C': [['0.519886353095614,0.5308948737147369,0.060369288667719415,0.08877841752350873']]}"
SSWI000000020130649,False,"{'coyote': [0.880859375], 'raccoon': [0.493896484375], 'foxgray_foxred': [0.79296875]}","{'coyote': [0.7572919726371765], 'foxgray_foxred': [0.9608194231987, 0.9197902679443359]}","{'coyote': 0.99, 'foxgray_foxred': 0.9515625, 'raccoon': 0.59267578125}",coyote,1,2,"{'A': ['0.2576,0.7642,0.3693,0.3569'], 'B': ['0.5776,0.7633,0.07231,0.2181'], 'C': ['0.5626,0.7262,0.07176,0.1696']}","{'A': [['0.2610972963930263,0.7634943118573685,0.36274857216692985,0.3579545412382456']], 'B': [['0.574573853095614,0.7594104755250879,0.0816761237147369,0.20845170876175437', '0.5735084974294737,0.7556818118573685,0.08380683504701748,0.2073863762852631'], ['0.574573853095614,0.7594104755250879,0.0816761237147369,0.20845170876175437', '0.5735084974294737,0.7556818118573685,0.08380683504701748,0.2073863762852631']], 'C': [['0.5596590592868422,0.7159090592868422,0.0894886237147369,0.17471587114421067']]}"
SSWI000000020130652,False,"{'coyote': [0.841796875, 0.850097656, 0.854980469]}","{'coyote': [0.7983635663986206, 0.8141143918037415, 0.8270034790039062]}","{'coyote': 0.99, 'foxgray_foxred': 0.09382056072354317, 'raccoon': 0.05270663648843765}",coyote,1,1,"{'A': ['0.4316,0.6687,0.1778,0.1144'], 'B': ['0.4976,0.6337,0.1276,0.1678'], 'C': ['0.4952,0.6401,0.1314,0.1609']}","{'A': [['0.43607951804859657,0.6654829355721054,0.1676136237147369,0.1136363762852631']], 'B': [['0.49999997681035097,0.6352982912382457,0.12571020619122816,0.17684658247649127']], 'C': [['0.49680395619122814,0.6416903324764912,0.13068183504701747,0.1711647474294738']]}"
SSWI000000020143548,False,"{'elk': [0.861328125, 0.84423828125, 0.83740234375]}","{'elk': [0.9903535842895508, 0.9829078316688538, 0.9836815595626831]}","{'elk': 0.99, 'opossum': 0.005582368078952035, 'coyote': 0.001368616552402576}",elk,8,6,"{'A': ['0.1876,0.3393,0.2639,0.2995', '0.8695,0.2567,0.2554,0.496', '0.6866,0.2529,0.09171,0.1357', '0.5967,0.2873,0.06415,0.1627', '0.6422,0.2569,0.05398,0.1145', '0.626,0.2586,0.05644,0.1275'], 'B': ['0.0583,0.379,0.1154,0.2654', '0.8705,0.2771,0.2587,0.4524', '0.548,0.2999,0.07772,0.1825', '0.6644,0.2586,0.05604,0.1413', '0.6229,0.2591,0.04684,0.1077', '0.6386,0.255,0.05998,0.1221'], 'C': ['0.5151,0.3084,0.09251,0.1879', '0.8716,0.2666,0.2566,0.4752', '0.6532,0.2619,0.05926,0.1463', '0.6142,0.2616,0.03658,0.1006', '0.0138,0.3922,0.02102,0.2655', '0.6281,0.2605,0.05086,0.1071', '0.6241,0.2626,0.02969,0.1044', '0.6056,0.2644,0.03336,0.09955']}","{'A': [['0.19100673872649127,0.34481533247649127,0.26287285245298253,0.296875', '0.6951349136677194,0.2510209474882456,0.10262783247649127,0.14213422873824563', '0.8703835206191228,0.261718739129852,0.2592329587617544,0.4936079341227523', '0.6026278324764912,0.2905717171434211,0.07883525257052622,0.1745383543808772', '0.7279829123824563,0.25856710857171056,0.13920449485894756,0.22860440657131578', '0.6431107680485966,0.25692470747649127,0.06392045876175437,0.13139204123824563'], ['0.19100673872649127,0.34481533247649127,0.26287285245298253,0.296875', '0.6951349136677194,0.2510209474882456,0.10262783247649127,0.14213422873824563', '0.8703835206191228,0.261718739129852,0.2592329587617544,0.4936079341227523', '0.6026278324764912,0.2905717171434211,0.07883525257052622,0.1745383543808772', '0.7279829123824563,0.25856710857171056,0.13920449485894756,0.22860440657131578', '0.6431107680485966,0.25692470747649127,0.06392045876175437,0.13139204123824563'], ['0.19100673872649127,0.34481533247649127,0.26287285245298253,0.296875', '0.6951349136677194,0.2510209474882456,0.10262783247649127,0.14213422873824563', '0.8703835206191228,0.261718739129852,0.2592329587617544,0.4936079341227523', '0.6026278324764912,0.2905717171434211,0.07883525257052622,0.1745383543808772', '0.7279829123824563,0.25856710857171056,0.13920449485894756,0.22860440657131578', '0.6431107680485966,0.25692470747649127,0.06392045876175437,0.13139204123824563'], ['0.19100673872649127,0.34481533247649127,0.26287285245298253,0.296875', '0.6951349136677194,0.2510209474882456,0.10262783247649127,0.14213422873824563', '0.8703835206191228,0.261718739129852,0.2592329587617544,0.4936079341227523', '0.6026278324764912,0.2905717171434211,0.07883525257052622,0.1745383543808772', '0.7279829123824563,0.25856710857171056,0.13920449485894756,0.22860440657131578', '0.6431107680485966,0.25692470747649127,0.06392045876175437,0.13139204123824563'], ['0.19100673872649127,0.34481533247649127,0.26287285245298253,0.296875', '0.6951349136677194,0.2510209474882456,0.10262783247649127,0.14213422873824563', '0.8703835206191228,0.261718739129852,0.2592329587617544,0.4936079341227523', '0.6026278324764912,0.2905717171434211,0.07883525257052622,0.1745383543808772', '0.7279829123824563,0.25856710857171056,0.13920449485894756,0.22860440657131578', '0.6431107680485966,0.25692470747649127,0.06392045876175437,0.13139204123824563'], ['0.19100673872649127,0.34481533247649127,0.26287285245298253,0.296875', '0.6951349136677194,0.2510209474882456,0.10262783247649127,0.14213422873824563', '0.8703835206191228,0.261718739129852,0.2592329587617544,0.4936079341227523', '0.6026278324764912,0.2905717171434211,0.07883525257052622,0.1745383543808772', '0.7279829123824563,0.25856710857171056,0.13920449485894756,0.22860440657131578', '0.6431107680485966,0.25692470747649127,0.06392045876175437,0.13139204123824563']], 'B': [['0.6505681649529825,0.25887783247649127,0.09943183504701748,0.1441761237147369', '0.062233661083464925,0.3785511353095614,0.12446732216692985,0.28693181185736844', '0.8686079355721054,0.26020950640588547,0.26278412885578933,0.4966263995706854', '0.5500709974294737,0.2964311037382456,0.09588066495298252,0.1940696275705262'], ['0.6505681649529825,0.25887783247649127,0.09943183504701748,0.1441761237147369', '0.062233661083464925,0.3785511353095614,0.12446732216692985,0.28693181185736844', '0.8686079355721054,0.26020950640588547,0.26278412885578933,0.4966263995706854', '0.5500709974294737,0.2964311037382456,0.09588066495298252,0.1940696275705262'], ['0.6505681649529825,0.25887783247649127,0.09943183504701748,0.1441761237147369', '0.062233661083464925,0.3785511353095614,0.12446732216692985,0.28693181185736844', '0.8686079355721054,0.26020950640588547,0.26278412885578933,0.4966263995706854', '0.5500709974294737,0.2964311037382456,0.09588066495298252,0.1940696275705262'], ['0.6505681649529825,0.25887783247649127,0.09943183504701748,0.1441761237147369', '0.062233661083464925,0.3785511353095614,0.12446732216692985,0.28693181185736844', '0.8686079355721054,0.26020950640588547,0.26278412885578933,0.4966263995706854', '0.5500709974294737,0.2964311037382456,0.09588066495298252,0.1940696275705262']], 'C': [['0.6424005618573685,0.2562144780956141,0.0894886237147369,0.14524145619122816', '0.8682528324764912,0.2556818013495587,0.26349433504701747,0.5049715571128126', '0.5205965824764912,0.3024680302860527,0.1015625,0.2018821043808772', '0.020008433553585527,0.39319956121473687,0.040016867107171054,0.3059303724294738'], ['0.6424005618573685,0.2562144780956141,0.0894886237147369,0.14524145619122816', '0.8682528324764912,0.2556818013495587,0.26349433504701747,0.5049715571128126', '0.5205965824764912,0.3024680302860527,0.1015625,0.2018821043808772', '0.020008433553585527,0.39319956121473687,0.040016867107171054,0.3059303724294738'], ['0.6424005618573685,0.2562144780956141,0.0894886237147369,0.14524145619122816', '0.8682528324764912,0.2556818013495587,0.26349433504701747,0.5049715571128126', '0.5205965824764912,0.3024680302860527,0.1015625,0.2018821043808772', '0.020008433553585527,0.39319956121473687,0.040016867107171054,0.3059303724294738'], ['0.6424005618573685,0.2562144780956141,0.0894886237147369,0.14524145619122816', '0.8682528324764912,0.2556818013495587,0.26349433504701747,0.5049715571128126', '0.5205965824764912,0.3024680302860527,0.1015625,0.2018821043808772', '0.020008433553585527,0.39319956121473687,0.040016867107171054,0.3059303724294738']]}"
SSWI000000020143634,False,"{'elk': [0.958496094, 0.956542969, 0.948242188]}","{'elk': [0.9769175052642822, 0.9586334228515625, 0.9703570008277893]}","{'elk': 0.99, 'deer': 0.010742756227652233, 'cottontail_snowshoehare': 0.006882375261435906}",elk,1,1,"{'A': ['0.4871,0.497,0.9621,0.9941'], 'B': ['0.4984,0.5,0.9968,1.0'], 'C': ['0.4887,0.5013,0.9687,0.9974']}","{'A': [['0.5019531329714418,0.5,0.9762074041511513,1.0']], 'B': [['0.4976917443666777,0.5,0.9818891710785747,1.0']], 'C': [['0.5031960311269326,0.5,0.9893466078401699,1.0']]}"
SSWI000000020143689,False,"{'elk': [0.822265625, 0.825683594, 0.82421875]}","{'elk': [0.9615646004676819, 0.49051883816719055], 'wolf': [0.5729755759239197]}","{'elk': 0.9908203127999999, 'coyote': 0.0937212941547235, 'raccoon': 0.04041275009512901}",elk,1,1,"{'A': ['0.1199,0.4639,0.238,0.5555'], 'B': ['0.1182,0.46,0.2363,0.5575'], 'C': ['0.1184,0.4638,0.2352,0.5578']}","{'A': [['0.12291369892905911,0.43545809342868425,0.24280893204784684,0.623401978095614']], 'B': [['0.11967329123824563,0.4501953067025877,0.23934658247649127,0.5910866340242983']], 'C': [['0.12180397938087718,0.450284076679079,0.24360795876175437,0.5852272590242983']]}"
SSWI000000020143692,False,"{'elk': [0.86767578125, 0.95263671875, 0.956054688]}","{'elk': [0.9782754182815552, 0.9927603006362915, 0.9925589561462402]}","{'elk': 0.99, 'coyote': 0.00655145850032568, 'wolf': 0.005154873554905256}",elk,2,2,"{'A': ['0.8511,0.2727,0.278,0.2513', '0.0961,0.2875,0.1909,0.4382'], 'B': ['0.5031,0.4988,0.9617,0.9976'], 'C': ['0.4969,0.5028,0.9937,0.9943']}","{'A': [['0.8513849368573685,0.26660154510776324,0.29296879637929807,0.2778764046434211', '0.098987920860842,0.29607597745298253,0.19726561446954413,0.5413707049059651'], ['0.8513849368573685,0.26660154510776324,0.29296879637929807,0.2778764046434211', '0.098987920860842,0.29607597745298253,0.19726561446954413,0.5413707049059651']], 'B': [['0.5,0.5,1.0,1.0', '0.296875,0.6063565309286842,0.59375,0.7872869381426315'], ['0.5,0.5,1.0,1.0', '0.296875,0.6063565309286842,0.59375,0.7872869381426315']], 'C': [['0.5,0.5,1.0,1.0']]}"
SSWI000000020143720,False,"{'blank': [0.99], 'bear': [0.692871094, 0.672363281]}","{'wolf': [0.7054018974304199, 0.5575634837150574, 0.5229678153991699]}","{'bear': 0.8314453128, 'wolf': 0.58783491452535, 'foxgray_foxred': 0.15005735059579214}",bear,1,1,"{'A': ['0.6733,0.289,0.0164,0.02722'], 'B': ['0.2127,0.7646,0.4254,0.4635'], 'C': ['0.1529,0.7667,0.3058,0.4594']}","{'A': [], 'B': [['0.23153408247649127,0.7171519549059651,0.46306816495298253,0.5571732448589476']], 'C': [['0.16592684342868422,0.7212357680485966,0.33185368685736844,0.5546874536207019']]}"
SSWI000000020143721,False,"{'bear': [0.69091796875], 'elk': [0.866210938, 0.648925781]}","{'elk': [0.4931110441684723, 0.8052403926849365, 0.9800177812576294]}","{'elk': 0.99, 'bear': 0.8291015625, 'wolf': 0.36617758373419446}",elk,5,2,"{'A': ['0.163,0.4956,0.326,0.9913'], 'B': ['0.1891,0.5072,0.3782,0.9855'], 'C': ['0.1668,0.5214,0.3319,0.9385', '0.266,0.5067,0.5059,0.893', '0.4123,0.2942,0.2599,0.2034', '0.3176,0.2314,0.4294,0.3376', '0.332,0.3915,0.4151,0.6093']}","{'A': [['0.17649146778605268,0.5,0.35298293557210536,1.0', '0.17151988530956142,0.4991122154479331,0.34303977061912283,0.9705255691041338'], ['0.17649146778605268,0.5,0.35298293557210536,1.0', '0.17151988530956142,0.4991122154479331,0.34303977061912283,0.9705255691041338']], 'B': [['0.2137783943338597,0.5,0.4275567886677194,1.0']], 'C': [['0.2840908943338597,0.541015625,0.5681817886677194,0.91796875']]}"
SSWI000000020143748,False,"{'elk': [0.81689453125, 0.7333984375, 0.84326171875]}","{'elk': [0.9921446442604065, 0.9880160689353943, 0.9940598011016846]}","{'elk': 0.99, 'foxgray_foxred': 0.0022359514453758798, 'bear': 0.002102343908821543}",elk,8,3,"{'A': ['0.4735,0.3426,0.4226,0.3889', '0.8051,0.3268,0.3836,0.5136', '0.0766,0.4209,0.1518,0.4493', '0.9141,0.2597,0.1716,0.5038', '0.9146,0.1174,0.1707,0.2348', '0.4923,0.2653,0.3788,0.3172', '0.5204,0.3612,0.2494,0.292', '0.4672,0.2409,0.3685,0.213'], 'B': ['0.3631,0.34,0.4719,0.5148', '0.1811,0.3916,0.3622,0.3436', '0.8824,0.3014,0.235,0.6029', '0.2455,0.346,0.3884,0.4367', '0.389,0.4597,0.1375,0.09489'], 'C': ['0.2201,0.3421,0.4311,0.4955', '0.8487,0.3023,0.3005,0.599', '0.0721,0.3987,0.1439,0.3323', '0.1391,0.3179,0.2781,0.4675']}","{'A': [['0.48473009150078955,0.31969103769690793,0.4630681417633335,0.4685724194651317', '0.8153409175235088,0.3122336480392873,0.36505683504701747,0.5715553637333554', '0.0680042603095614,0.3599076720356579,0.1360085206191228,0.5799005734521929'], ['0.48473009150078955,0.31969103769690793,0.4630681417633335,0.4685724194651317', '0.8153409175235088,0.3122336480392873,0.36505683504701747,0.5715553637333554', '0.0680042603095614,0.3599076720356579,0.1360085206191228,0.5799005734521929'], ['0.48473009150078955,0.31969103769690793,0.4630681417633335,0.4685724194651317', '0.8153409175235088,0.3122336480392873,0.36505683504701747,0.5715553637333554', '0.0680042603095614,0.3599076720356579,0.1360085206191228,0.5799005734521929']], 'B': [['0.8963067886677194,0.4330610626555504,0.2017045876175437,0.8611505345008293', '0.34801135019690793,0.32599431185736844,0.5213067944651316,0.5376420412382457'], ['0.8963067886677194,0.4330610626555504,0.2017045876175437,0.8611505345008293', '0.34801135019690793,0.32599431185736844,0.5213067944651316,0.5376420412382457']], 'C': [['0.8686079355721054,0.42862216752350873,0.26278412885578933,0.8572443350470175', '0.22265625,0.31427555316125005,0.4453125,0.5859374710129387'], ['0.8686079355721054,0.42862216752350873,0.26278412885578933,0.8572443350470175', '0.22265625,0.31427555316125005,0.4453125,0.5859374710129387']]}"
SSWI000000020143755,False,"{'elk': [0.93359375, 0.87109375, 0.397460938]}","{'elk': [0.9863815307617188, 0.8927853107452393], 'coyote': [0.3858717978000641]}","{'elk': 0.99, 'opossum': 0.06653136263291042, 'foxgray_foxred': 0.025434476944307487}",elk,3,1,"{'A': ['0.5471,0.4517,0.5246,0.7426', '0.1864,0.5,0.3721,0.9881', '0.3777,0.4947,0.5876,0.8362'], 'B': ['0.1581,0.4961,0.3162,0.8272'], 'C': ['0.0572,0.5321,0.1005,0.8429']}","{'A': [['0.409446014097034,0.5,0.794744301711897,1.0']], 'B': [['0.16859019780956142,0.49644885019690793,0.33718039561912283,0.8650567944651316']], 'C': [['0.08176491108346493,0.47975850585383845,0.16352982216692985,0.9552556481042531']]}"
SSWI000000020144994,False,"{'coyote': [0.365722656, 0.674804688], 'blank': [0.99]}","{'coyote': [0.4907640814781189, 0.6181908845901489, 0.7063739895820618]}","{'coyote': 0.8097656256, 'foxgray_foxred': 0.26193442444006604, 'raccoon': 0.08089310179154079}",coyote,3,1,"{'A': ['0.5377,0.8963,0.1735,0.1962'], 'B': ['0.4558,0.879,0.2338,0.2313'], 'C': ['0.4242,0.8636,0.184,0.2708', '0.4874,0.8614,0.3206,0.2751', '0.4011,0.8609,0.1149,0.2557']}","{'A': [['0.5294744149529825,0.9005681649529825,0.15980117009403497,0.19744316495298253']], 'B': [['0.45490056185736844,0.8842329587617543,0.2230113762852631,0.2272727525705262']], 'C': []}"
SSWI000000020145931,False,"{'wolf': [0.47900390625, 0.676269531, 0.46923828125]}","{'wolf': [0.7406823039054871], 'coyote': [0.652263343334198, 0.45121580362319946]}","{'wolf': 0.8115234372, 'coyote': 0.5435527861118317, 'turkey': 0.0663440115749836}",wolf,1,2,"{'A': ['0.1561,0.7893,0.2268,0.1541'], 'B': ['0.4677,0.766,0.2036,0.1358'], 'C': ['0.5675,0.7549,0.1947,0.1215']}","{'A': [['0.16348543427997808,0.7920809342868422,0.21422229639302634,0.13742895619122816', '0.13239080492848684,0.7947442886677194,0.15602805766653507,0.12073857733543883'], ['0.16348543427997808,0.7920809342868422,0.21422229639302634,0.13742895619122816', '0.13239080492848684,0.7947442886677194,0.15602805766653507,0.12073857733543883']], 'B': [['0.4712357912382456,0.748046851810351,0.18465908247649127,0.1175426262852631']], 'C': [['0.5681818118573685,0.7464488299059651,0.1839488762852631,0.1178976598119301', '0.5674715592868422,0.7471590824764912,0.18110795876175437,0.11931816495298252'], ['0.5681818118573685,0.7464488299059651,0.1839488762852631,0.1178976598119301', '0.5674715592868422,0.7471590824764912,0.18110795876175437,0.11931816495298252']]}"
SSWI000000020148829,False,"{'blank': [0.99], 'deer': [0.642089844], 'coyote': [0.826171875]}","{'coyote': [0.9540781378746033, 0.9450812339782715, 0.9966553449630737]}","{'coyote': 0.9914062499999999, 'deer': 0.7705078128, 'foxgray_foxred': 6.843029041192494e-05}",coyote,2,1,"{'A': [], 'B': ['0.3389,0.5885,0.06281,0.1248', '0.2858,0.5726,0.1708,0.1597'], 'C': ['0.3674,0.5953,0.1124,0.1359']}","{'A': [], 'B': [['0.3384232912382456,0.5933948737147369,0.0859375,0.1491477525705262']], 'C': [['0.365411926547807,0.5933948737147369,0.11576706442789467,0.1321022474294738']]}"
SSWI000000020153056,False,"{'blank': [0.99, 0.99], 'bear': [0.62890625]}","{'foxgray_foxred': [0.21983619034290314, 0.23697082698345184], 'bear': [0.77351975440979]}","{'bear': 0.7546875, 'foxgray_foxred': 0.19747568915287655, 'wolf': 0.17540033906698227}",bear,0,1,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [['0.44886362371473687,0.5049715824764912,0.13068183504701747,0.1171875']], 'C': []}"
SSWI000000020153086,False,"{'blank': [0.99, 0.99, 0.99]}","{'wolf': [0.6550340056419373, 0.5067495107650757, 0.5424240827560425]}","{'blank': 0.99, 'wolf': 0.5458616713682811, 'coyote': 0.22140299280484518}",wolf,1,0,"{'A': [], 'B': [], 'C': ['0.1783,0.5125,0.05013,0.05617']}","{'A': [], 'B': [], 'C': []}"
SSWI000000020153088,False,"{'blank': [0.99], 'foxgray_foxred': [0.288330078, 0.451660156]}","{'wolf': [0.5117563605308533, 0.43852025270462036, 0.315350741147995]}","{'foxgray_foxred': 0.5419921872, 'wolf': 0.42646363377571106, 'coyote': 0.20418230444192886}",foxgray_foxred,4,1,"{'A': ['0.1736,0.57,0.04872,0.04967', '0.1577,0.5626,0.07796,0.06844'], 'B': ['0.1449,0.5356,0.1275,0.09528', '0.1915,0.562,0.04053,0.04173', '0.1817,0.5647,0.0574,0.05479'], 'C': ['0.2675,0.5561,0.08271,0.0531', '0.2942,0.5455,0.1392,0.07396', '0.2508,0.5588,0.05254,0.04926', '0.3153,0.5374,0.1952,0.1007']}","{'A': [], 'B': [['0.19677734375,0.562499976810351,0.05459873002350874,0.044744288667719415']], 'C': [['0.23419743685736844,0.5688920180485966,0.04190341752350874,0.05113637628526311']]}"
SSWI000000020153089,False,"{'blank': [0.99, 0.99, 0.99]}","{'wolf': [0.42559415102005005, 0.4835064113140106, 0.4408213496208191]}","{'blank': 0.99, 'wolf': 0.4029220094283422, 'coyote': 0.2303929130236308}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
