image_group_id,image_id_1,image_id_2,image_id_3,image_id_1_count,image_id_2_count,image_id_3_count,image_id_1_conf,image_id_2_conf,image_id_3_conf,image_id_1_bbox,image_id_2_bbox,image_id_3_bbox,image_id_1_species,image_id_2_species,image_id_3_species,image_id_1_blank,image_id_2_blank,image_id_3_blank,image_id_1_detectable,image_id_2_detectable,image_id_3_detectable,model_id
SSWI000000018597779,A,B,C,1,1,1,0.982,0.995,0.994,"0.8824,0.5868,0.1225,0.08014","0.7768,0.5947,0.07796,0.0901","0.7677,0.5923,0.05543,0.08776",,,,False,False,False,False,False,False,5
SSWI000000018605235,A,B,C,1,1,1,0.999,0.999,0.999,"0.8768,0.8201,0.2462,0.3595","0.8892,0.8219,0.2193,0.3513","0.8342,0.883,0.3284,0.2286",,,,False,False,False,False,False,False,5
SSWI000000018607279,A,B,C,1,1,2,0.999,0.999,0.999;0.128,"0.0816,0.6898,0.1589,0.2705","0.3303,0.6575,0.2664,0.3166","0.4509,0.665,0.3312,0.3086;0.0091,0.6011,0.018,0.08655",,,,False,False,False,False,False,False,5
SSWI000000018607291,A,B,C,2,1,2,0.997;0.996,0.999,0.997;0.99,"0.6504,0.5741,0.1908,0.16;0.9204,0.5465,0.1172,0.3328","0.4745,0.5683,0.05015,0.1585","0.9323,0.5201,0.1344,0.2982;0.486,0.5352,0.06262,0.167",,,,False,False,False,False,False,False,5
SSWI000000018607391,A,B,C,1,1,0,0.972,0.299,,"0.7457,0.5132,0.1967,0.1888","0.5821,0.5517,0.1126,0.1234",,,,,False,False,True,False,False,False,5
SSWI000000018607539,A,B,C,7,3,5,0.997;0.983;0.535;0.506;0.149;0.106;0.103,0.997;0.997;0.987,0.999;0.998;0.996;0.488;0.19,"0.7152,0.5306,0.2076,0.1919;0.2237,0.577,0.1655,0.1373;0.4513,0.5761,0.07217,0.09466;0.2237,0.5473,0.14,0.09613;0.4562,0.5667,0.05355,0.07432;0.2896,0.5986,0.05529,0.06929;0.2594,0.5825,0.1132,0.1005","0.7015,0.5303,0.1808,0.1922;0.1472,0.5866,0.1642,0.1193;0.2734,0.5875,0.1455,0.1288","0.7046,0.5184,0.1903,0.2168;0.1082,0.5896,0.1752,0.1151;0.2869,0.5893,0.1634,0.1318;0.4528,0.569,0.06951,0.08122;0.4263,0.573,0.1148,0.08894",,,,False,False,False,False,False,False,5
SSWI000000018613082,A,B,C,2,2,2,0.999;0.999,0.998;0.995,0.998;0.962,"0.3128,0.7695,0.6174,0.457;0.7878,0.8159,0.4179,0.3558","0.2511,0.7675,0.5023,0.4504;0.5061,0.8557,0.4184,0.2861","0.1781,0.7696,0.3555,0.41;0.2671,0.8918,0.4853,0.2073",,,,False,False,False,False,False,False,5
SSWI000000018613392,A,B,C,2,0,0,0.999;0.887,,,"0.7564,0.71,0.4701,0.5798;0.9517,0.8262,0.09482,0.3423",,,,,,False,True,True,False,False,False,5
SSWI000000018625714,A,B,C,1,2,0,0.977,0.995;0.469,,"0.5031,0.5592,0.9402,0.8607","0.5051,0.5066,0.9897,0.9419;0.4716,0.6594,0.8835,0.6757",,,,,False,False,True,False,False,False,5
SSWI000000018625721,A,B,C,0,1,1,,0.514,0.997,,"0.522,0.4888,0.9558,0.9492","0.4888,0.5931,0.9677,0.8029",,,,True,False,False,False,False,False,5
SSWI000000018649810,A,B,C,6,4,5,0.871;0.604;0.549;0.446;0.408;0.168,0.745;0.465;0.287;0.285,0.808;0.805;0.297;0.23;0.109,"0.3469,0.2616,0.06245,0.1496;0.8104,0.34,0.0665,0.07322;0.5451,0.6805,0.2341,0.1281;0.6119,0.4767,0.04072,0.08422;0.4873,0.6648,0.1094,0.09889;0.809,0.3329,0.05045,0.05652","0.8103,0.3414,0.06727,0.07418;0.3483,0.2632,0.05813,0.1439;0.6127,0.478,0.0413,0.08692;0.8087,0.3333,0.052,0.05596","0.3432,0.2667,0.06801,0.145;0.8106,0.3331,0.06674,0.05741;0.8108,0.35,0.0704,0.0872;0.344,0.3042,0.07656,0.2267;0.6115,0.4765,0.0418,0.08385",,,,False,False,False,False,False,False,5
SSWI000000018651996,A,B,C,1,1,1,0.999,0.999,0.995,"0.1719,0.8267,0.3439,0.3436","0.775,0.7772,0.4491,0.4339","0.9432,0.738,0.1115,0.3709",,,,False,False,False,False,False,False,5
SSWI000000018659153,A,B,C,2,0,0,0.594;0.265,,,"0.8546,0.5688,0.0491,0.08466;0.8764,0.6601,0.1465,0.1123",,,,,,False,True,True,False,False,False,5
SSWI000000018696587,A,B,C,2,2,2,0.999;0.998,0.999;0.998,0.999;0.995,"0.6415,0.5143,0.1459,0.2591;0.4155,0.629,0.1467,0.1768","0.4847,0.548,0.2311,0.2782;0.3915,0.6503,0.1564,0.1597","0.4064,0.5661,0.2288,0.3186;0.2414,0.6704,0.2024,0.1625",,,,False,False,False,False,False,False,5
SSWI000000018697848,A,B,C,3,3,2,0.998;0.995;0.277,0.999;0.96;0.887,0.999;0.553,"0.7469,0.5983,0.2014,0.1608;0.494,0.6133,0.2063,0.1315;0.2575,0.5786,0.1666,0.1438","0.6392,0.615,0.1953,0.1322;0.4017,0.6131,0.1576,0.1185;0.2051,0.5721,0.1405,0.1259","0.6088,0.6127,0.214,0.1433;0.1742,0.5829,0.1681,0.1355",,,,False,False,False,False,False,False,5
SSWI000000018716133,A,B,C,2,0,1,0.972;0.4,,0.141,"0.0605,0.8812,0.1154,0.2091;0.1528,0.8905,0.2849,0.1999",,"0.0586,0.8599,0.104,0.2431",,,,False,True,False,False,False,False,5
SSWI000000018717329,A,B,C,1,1,4,0.999,0.999,0.323;0.188;0.155;0.107,"0.4665,0.6903,0.1782,0.1176","0.9127,0.712,0.1744,0.1028","0.9926,0.7133,0.01254,0.0381;0.9906,0.7025,0.01766,0.06014;0.9885,0.7117,0.01965,0.04184;0.9913,0.6891,0.01636,0.1021",,,,False,False,False,False,False,False,5
SSWI000000018720931,A,B,C,1,0,0,0.999,,,"0.2744,0.7991,0.5447,0.3923",,,,,,False,True,True,False,False,False,5
SSWI000000018741710,A,B,C,2,1,2,0.997;0.29,0.997,0.915;0.167,"0.4651,0.5953,0.172,0.09318;0.5952,0.6238,0.07391,0.08034","0.2844,0.5676,0.1699,0.1033","0.245,0.5594,0.107,0.08264;0.2519,0.5602,0.1526,0.1011",,,,False,False,False,False,False,False,5
SSWI000000018743838,A,B,C,3,3,3,0.969;0.781;0.105,0.997;0.997;0.797,0.998;0.998;0.915,"0.3875,0.4216,0.05749,0.1283;0.6402,0.5687,0.07127,0.1494;0.9693,0.8321,0.06004,0.2635","0.9068,0.7899,0.1834,0.3344;0.3695,0.5222,0.1439,0.1334;0.3902,0.4191,0.05839,0.1238","0.8812,0.7717,0.1723,0.3536;0.1454,0.5132,0.1459,0.1152;0.3919,0.4209,0.06081,0.1273",,,,False,False,False,False,False,False,5
SSWI000000018750868,A,B,C,2,1,2,0.996;0.993,0.998,0.998;0.703,"0.4919,0.8018,0.1247,0.3311;0.0872,0.8808,0.1594,0.2258","0.4876,0.8034,0.1282,0.3313","0.4948,0.8004,0.1157,0.3303;0.0538,0.8986,0.1047,0.2017",,,,False,False,False,False,False,False,5
SSWI000000018769551,A,B,C,2,1,1,0.986;0.283,0.99,0.988,"0.5151,0.3985,0.03575,0.08679;0.5148,0.4069,0.0522,0.1029","0.5268,0.3966,0.06155,0.08248","0.5286,0.3971,0.06435,0.08201",,,,False,False,False,False,False,False,5
SSWI000000018770912,A,B,C,1,3,5,0.682,0.994;0.983;0.3,0.994;0.978;0.388;0.144;0.131,"0.0657,0.4557,0.1195,0.1849","0.1991,0.4183,0.3982,0.3371;0.2245,0.2616,0.4172,0.2173;0.112,0.2422,0.1721,0.03301","0.2567,0.4108,0.469,0.3755;0.171,0.3817,0.3394,0.3418;0.1034,0.4037,0.1934,0.3468;0.3788,0.2475,0.1282,0.1791;0.3741,0.2995,0.1338,0.2925",,,,False,False,False,False,False,False,5
SSWI000000018770932,A,B,C,1,1,1,0.999,0.999,0.999,"0.1832,0.352,0.3652,0.6862","0.3525,0.4124,0.705,0.6137","0.4376,0.4288,0.7329,0.5673",,,,False,False,False,False,False,False,5
SSWI000000018771001,A,B,C,1,0,0,0.999,,,"0.2094,0.4656,0.4143,0.4996",,,,,,False,True,True,False,False,False,5
SSWI000000018771016,A,B,C,1,1,1,0.996,0.997,0.998,"0.0839,0.5112,0.1649,0.3771","0.0861,0.5051,0.1701,0.3849","0.0989,0.4774,0.1917,0.3779",,,,False,False,False,False,False,False,5
SSWI000000018771025,A,B,C,1,1,1,0.999,0.999,0.999,"0.8258,0.3792,0.345,0.4462","0.7802,0.3815,0.4393,0.4645","0.7745,0.3834,0.4427,0.4592",,,,False,False,False,False,False,False,5
SSWI000000018771033,A,B,C,1,0,0,0.999,,,"0.1966,0.3906,0.3933,0.335",,,,,,False,True,True,False,False,False,5
SSWI000000018771043,A,B,C,1,1,1,0.999,0.999,0.999,"0.6048,0.3317,0.5019,0.3925","0.2096,0.3904,0.4156,0.3494","0.1223,0.395,0.2429,0.335",,,,False,False,False,False,False,False,5
SSWI000000018771052,A,B,C,3,4,5,0.999;0.998;0.1,0.999;0.998;0.989;0.727,0.999;0.996;0.985;0.155;0.136,"0.3038,0.4214,0.59,0.5903;0.7744,0.3431,0.1565,0.3848;0.0391,0.342,0.05335,0.2574","0.4965,0.3835,0.6347,0.5683;0.7466,0.3472,0.1807,0.3843;0.0463,0.3469,0.09139,0.2485;0.6936,0.4023,0.06531,0.1732","0.5117,0.3807,0.5534,0.5751;0.7378,0.3528,0.1735,0.4015;0.0474,0.3483,0.09331,0.2421;0.0454,0.2161,0.08287,0.1125;0.6535,0.3541,0.3205,0.4612",,,,False,False,False,False,False,False,5
SSWI000000018771074,A,B,C,2,1,1,0.773;0.113,0.678,0.223,"0.2218,0.2502,0.0405,0.04866;0.2141,0.2523,0.05521,0.06015","0.2198,0.2484,0.04414,0.04363","0.2208,0.2468,0.0411,0.04077",,,,False,False,False,False,False,False,5
SSWI000000018771088,A,B,C,1,1,1,0.999,0.999,0.999,"0.2919,0.4925,0.5839,0.985","0.3542,0.5003,0.7084,0.9992","0.4087,0.5344,0.8173,0.931",,,,False,False,False,False,False,False,5
SSWI000000018771093,A,B,C,1,1,1,0.999,0.999,0.999,"0.4506,0.5,0.7817,1.0","0.3224,0.4994,0.6447,0.9987","0.2702,0.5,0.5403,1.0",,,,False,False,False,False,False,False,5
SSWI000000018774997,A,B,C,1,1,1,0.997,0.999,0.999,"0.3196,0.9063,0.3811,0.1871","0.3566,0.8762,0.1233,0.2448","0.3459,0.87,0.1536,0.2575",,,,False,False,False,False,False,False,5
SSWI000000018774998,A,B,C,1,0,0,0.994,,,"0.493,0.5971,0.09617,0.05924",,,,,,False,True,True,False,False,False,5
SSWI000000018775017,A,B,C,1,0,0,0.575,,,"0.4043,0.5825,0.07566,0.06814",,,,,,False,True,True,False,False,False,5
SSWI000000018802359,A,B,C,2,1,1,0.992;0.948,0.968,0.996,"0.9282,0.9262,0.1423,0.1433;0.4245,0.8262,0.06119,0.05033","0.4941,0.8271,0.05827,0.07575","0.5082,0.8288,0.06001,0.07525",,,,False,False,False,False,False,False,5
SSWI000000018802363,A,B,C,0,2,2,,0.912;0.869,0.971;0.256,,"0.9175,0.9566,0.1454,0.07285;0.1037,0.965,0.1728,0.05787","0.2242,0.9066,0.2798,0.1637;0.5048,0.9048,0.9178,0.1656",,,,True,False,False,False,False,False,5
SSWI000000018802365,A,B,C,1,1,1,0.979,0.677,0.586,"0.9314,0.6736,0.1336,0.6073","0.5154,0.4949,0.922,0.9801","0.5029,0.4853,0.9848,0.9705",,,,False,False,False,False,False,False,5
SSWI000000018802370,A,B,C,1,0,1,0.906,,0.148,"0.4063,0.5,0.8125,0.9999",,"0.9838,0.9657,0.03169,0.04505",,,,False,True,False,False,False,False,5
SSWI000000018802382,A,B,C,1,0,0,0.189,,,"0.1493,0.5136,0.2867,0.9727",,,,,,False,True,True,False,False,False,5
SSWI000000018802392,A,B,C,1,1,1,0.997,0.998,0.996,"0.495,0.9261,0.1491,0.09854","0.3374,0.9264,0.155,0.1275","0.2964,0.9128,0.1476,0.1525",,,,False,False,False,False,False,False,5
SSWI000000018802444,A,B,C,1,3,4,0.998,0.997;0.881;0.226,0.985;0.752;0.324;0.169,"0.5011,0.9468,0.1831,0.09802","0.6412,0.9467,0.1762,0.1025;0.2522,0.9492,0.1196,0.08435;0.834,0.8717,0.0576,0.07981","0.2893,0.9537,0.1221,0.08167;0.6623,0.9492,0.1564,0.09385;0.695,0.9146,0.2144,0.1478;0.6285,0.949,0.09582,0.0897",,,,False,False,False,False,False,False,5
SSWI000000018805926,A,B,C,1,0,0,0.999,,,"0.5747,0.7787,0.5134,0.4425",,,,,,False,True,True,False,False,False,5
SSWI000000018832516,A,B,C,2,1,2,0.999;0.926,0.999,0.999;0.745,"0.1617,0.5621,0.2228,0.1767;0.6052,0.5319,0.1346,0.1234","0.1269,0.5539,0.1716,0.1827","0.1379,0.551,0.1459,0.1914;0.6129,0.5323,0.1104,0.1284",,,,False,False,False,False,False,False,5
SSWI000000018832563,A,B,C,2,1,1,0.93;0.746,0.998,0.999,"0.9475,0.6364,0.103,0.1349;0.9472,0.6831,0.1013,0.2251","0.7666,0.571,0.3972,0.478","0.661,0.5606,0.4481,0.5277",,,,False,False,False,False,False,False,5
SSWI000000018841639,A,B,C,5,1,1,0.926;0.409;0.27;0.153;0.103,0.992,0.945,"0.2745,0.647,0.1388,0.06862;0.2584,0.6531,0.1921,0.0966;0.2766,0.6458,0.09889,0.04932;0.2853,0.6639,0.1316,0.1058;0.2233,0.6392,0.2235,0.07587","0.6921,0.7043,0.1733,0.07736","0.8249,0.7274,0.1159,0.07853",,,,False,False,False,False,False,False,5
SSWI000000018841769,A,B,C,1,1,1,0.999,0.996,0.211,"0.3724,0.6847,0.2441,0.1069","0.7553,0.7248,0.1738,0.08952","0.8962,0.7355,0.1698,0.07876",,,,False,False,False,False,False,False,5
SSWI000000018885941,A,B,C,2,0,0,0.205;0.107,,,"0.2322,0.5942,0.08284,0.05931;0.2411,0.6002,0.1304,0.07735",,,,,,False,True,True,False,False,False,5
SSWI000000018918703,A,B,C,1,2,2,0.966,0.983;0.134,0.99;0.181,"0.0714,0.5839,0.1376,0.1428","0.3659,0.5061,0.1164,0.08618;0.3915,0.5104,0.183,0.1105","0.4375,0.4902,0.1077,0.09684;0.4581,0.4786,0.1489,0.1294",,,,False,False,False,False,False,False,5
SSWI000000018921756,A,B,C,1,1,1,0.996,0.998,0.999,"0.2662,0.5793,0.06518,0.1003","0.2366,0.5813,0.1188,0.105","0.1658,0.5868,0.1265,0.102",,,,False,False,False,False,False,False,5
SSWI000000018921788,A,B,C,1,2,3,0.999,0.999;0.999,0.999;0.997;0.994,"0.2524,0.7848,0.4315,0.3119","0.2603,0.8135,0.417,0.3232;0.7986,0.7065,0.3949,0.2743","0.4581,0.7736,0.3896,0.2731;0.8963,0.6764,0.2061,0.2291;0.0916,0.6811,0.1811,0.1585",,,,False,False,False,False,False,False,5
SSWI000000018952640,A,B,C,2,1,1,0.987;0.384,0.444,0.984,"0.1705,0.6429,0.123,0.06461;0.1996,0.6344,0.176,0.08568","0.0708,0.7334,0.09787,0.1127","0.0283,0.8131,0.05666,0.08906",,,,False,False,False,False,False,False,5
SSWI000000018964259,A,B,C,2,2,2,0.999;0.223,0.999;0.931,0.998;0.97,"0.6179,0.4284,0.3505,0.2812;0.9805,0.4749,0.03894,0.07783","0.3755,0.4303,0.2197,0.2225;0.7493,0.5076,0.1321,0.1356","0.3553,0.4294,0.1901,0.2225;0.6948,0.4976,0.1316,0.1235",,,,False,False,False,False,False,False,5
SSWI000000018992230,A,B,C,1,1,1,0.998,0.996,0.994,"0.215,0.7386,0.2005,0.1083","0.0779,0.7002,0.1143,0.1088","0.0968,0.6975,0.1196,0.1018",,,,False,False,False,False,False,False,5
SSWI000000019013945,A,B,C,3,2,2,0.994;0.991;0.955,0.997;0.992,0.997;0.987,"0.9498,0.5252,0.08983,0.1301;0.9589,0.7612,0.07843,0.4657;0.5185,0.4558,0.09894,0.0631","0.9547,0.5359,0.09043,0.1481;0.5241,0.4547,0.09436,0.06184","0.958,0.5421,0.08392,0.1445;0.5264,0.4546,0.08575,0.06189",,,,False,False,False,False,False,False,5
SSWI000000019044655,A,B,C,1,1,1,0.999,0.998,0.995,"0.3273,0.8902,0.1545,0.2115","0.2272,0.8779,0.08279,0.2183","0.2279,0.8807,0.08021,0.2134",,,,False,False,False,False,False,False,5
SSWI000000019046332,A,B,C,1,1,1,0.901,0.992,0.999,"0.1604,0.7935,0.3179,0.2672","0.475,0.7585,0.37,0.2506","0.6127,0.7447,0.3709,0.2201",,,,False,False,False,False,False,False,5
SSWI000000019046338,A,B,C,1,1,0,0.589,0.344,,"0.4587,0.4739,0.9175,0.9478","0.4683,0.4893,0.9366,0.9712",,,,,False,False,True,False,False,False,5
SSWI000000019046341,A,B,C,1,2,3,0.996,0.905;0.166,0.682;0.233;0.102,"0.8297,0.8905,0.3357,0.2187","0.8668,0.7694,0.2615,0.4609;0.8649,0.8291,0.2542,0.2853","0.693,0.901,0.2116,0.1978;0.7366,0.8946,0.3344,0.2106;0.7835,0.8536,0.4117,0.2825",,,,False,False,False,False,False,False,5
SSWI000000019047944,A,B,C,1,2,1,0.993,0.998;0.105,0.999,"0.9455,0.4097,0.1066,0.1516","0.8593,0.4388,0.1871,0.1766;0.9608,0.4613,0.07343,0.1012","0.8216,0.4571,0.2215,0.2011",,,,False,False,False,False,False,False,5
SSWI000000019065025,A,B,C,0,0,0,,,,,,,,,,True,True,True,False,False,False,5
SSWI000000019068138,A,B,C,1,1,1,0.999,0.999,0.999,"0.8504,0.5268,0.245,0.2072","0.664,0.4894,0.2215,0.2093","0.6213,0.491,0.2354,0.1928",,,,False,False,False,False,False,False,5
SSWI000000019084573,A,B,C,4,3,4,0.998;0.986;0.641;0.228,0.999;0.965;0.638,0.999;0.971;0.115;0.11,"0.3332,0.6425,0.1454,0.1559;0.5069,0.5892,0.1095,0.1314;0.5264,0.5973,0.06969,0.1393;0.4931,0.5796,0.08489,0.1039","0.3385,0.6414,0.1538,0.16;0.5193,0.5943,0.1001,0.1482;0.4901,0.5911,0.1242,0.1395","0.3417,0.6418,0.1586,0.1584;0.5121,0.5887,0.1235,0.1329;0.5365,0.5789,0.06632,0.1075;0.482,0.5862,0.09726,0.1045",,,,False,False,False,False,False,False,5
SSWI000000019091174,A,B,C,1,1,0,0.996,0.997,,"0.1469,0.6592,0.2849,0.2141","0.9375,0.7358,0.1231,0.2251",,,,,False,False,True,False,False,False,5
SSWI000000019113024,A,B,C,0,0,0,,,,,,,,,,True,True,True,False,False,False,5
SSWI000000019117188,A,B,C,3,0,1,0.351;0.222;0.128,,0.155,"0.4467,0.5878,0.09975,0.06412;0.4204,0.5815,0.04599,0.05082;0.0293,0.5646,0.05862,0.1024",,"0.0304,0.5699,0.05995,0.09486",,,,False,True,False,False,False,False,5
SSWI000000019122256,A,B,C,1,2,2,0.983,0.985;0.178,0.992;0.144,"0.4771,0.4942,0.9275,0.9884","0.4993,0.4865,0.9689,0.9651;0.4956,0.5171,0.9912,0.9497","0.5296,0.4955,0.9106,0.9909;0.5029,0.4999,0.9942,0.9998",,,,False,False,False,False,False,False,5
SSWI000000019122257,A,B,C,4,2,3,0.994;0.991;0.858;0.168,0.388;0.343,0.681;0.616;0.15,"0.5878,0.2879,0.1427,0.2078;0.8794,0.3983,0.2388,0.3585;0.8426,0.3432,0.2598,0.2967;0.7779,0.3345,0.1417,0.2741","0.6488,0.2828,0.06885,0.2124;0.9143,0.2968,0.1447,0.1381","0.9161,0.2934,0.1486,0.1479;0.6541,0.27,0.09563,0.1812;0.668,0.2854,0.07092,0.1558",,,,False,False,False,False,False,False,5
SSWI000000019122309,A,B,C,1,1,1,0.999,0.999,0.999,"0.6104,0.2613,0.1448,0.199","0.6067,0.2651,0.1496,0.1981","0.607,0.2692,0.1474,0.1924",,,,False,False,False,False,False,False,5
SSWI000000019122314,A,B,C,3,3,1,0.993;0.949;0.616,0.994;0.981;0.977,0.976,"0.629,0.2742,0.07781,0.1651;0.669,0.2605,0.03727,0.1359;0.6531,0.27,0.06348,0.1525","0.5971,0.2749,0.07644,0.1816;0.6654,0.2577,0.03857,0.1322;0.3076,0.5,0.6153,1.0","0.4791,0.4673,0.9398,0.9347",,,,False,False,False,False,False,False,5
SSWI000000019122329,A,B,C,1,1,1,0.999,0.999,0.999,"0.2011,0.3534,0.4021,0.7069","0.4645,0.3558,0.7177,0.7115","0.6644,0.3551,0.6299,0.6885",,,,False,False,False,False,False,False,5
SSWI000000019122331,A,B,C,1,0,0,0.997,,,"0.043,0.3718,0.08601,0.3544",,,,,,False,True,True,False,False,False,5
SSWI000000019122332,A,B,C,1,1,1,0.999,0.999,0.999,"0.1739,0.3182,0.3443,0.4912","0.4889,0.2949,0.5152,0.4999","0.6303,0.2848,0.4862,0.4992",,,,False,False,False,False,False,False,5
SSWI000000019122361,A,B,C,1,1,1,0.995,0.999,0.999,"0.6733,0.5,0.637,1.0","0.7183,0.5,0.5584,1.0","0.7165,0.5,0.546,1.0",,,,False,False,False,False,False,False,5
SSWI000000019122376,A,B,C,2,2,1,0.727;0.302,0.904;0.155,0.826,"0.4814,0.5053,0.9628,0.9586;0.4913,0.7509,0.9324,0.4731","0.5,0.4912,1.0,0.9579;0.0363,0.2872,0.0724,0.3336","0.0898,0.5188,0.1771,0.9352",,,,False,False,False,False,False,False,5
SSWI000000019122384,A,B,C,1,1,1,0.999,0.999,0.999,"0.7273,0.3684,0.535,0.4797","0.3254,0.3763,0.6508,0.6257","0.2248,0.4247,0.4496,0.5549",,,,False,False,False,False,False,False,5
SSWI000000019122413,A,B,C,1,1,2,0.999,0.999,0.163;0.123,"0.6992,0.3494,0.6003,0.688","0.228,0.4047,0.4534,0.5665","0.0086,0.4635,0.01533,0.08245;0.013,0.468,0.01796,0.0955",,,,False,False,False,False,False,False,5
SSWI000000019122480,A,B,C,2,2,1,0.999;0.994,0.998;0.997,0.999,"0.2467,0.2801,0.4917,0.5602;0.68,0.2318,0.1382,0.3191","0.0715,0.3847,0.1408,0.3375;0.6608,0.2603,0.1725,0.2568","0.6749,0.2627,0.1427,0.256",,,,False,False,False,False,False,False,5
SSWI000000019122547,A,B,C,1,1,0,0.999,0.989,,"0.6929,0.4934,0.6139,0.9839","0.0956,0.5209,0.1886,0.9573",,,,,False,False,True,False,False,False,5
SSWI000000019124702,A,B,C,1,1,1,0.999,0.999,0.999,"0.2172,0.5019,0.1594,0.3625","0.1749,0.5152,0.1025,0.3892","0.1705,0.5136,0.1281,0.3748",,,,False,False,False,False,False,False,5
SSWI000000019124813,A,B,C,2,2,2,0.999;0.997,0.999;0.996,0.999;0.999,"0.8876,0.5285,0.2247,0.4949;0.7437,0.4027,0.08386,0.1565","0.8948,0.5232,0.2086,0.5035;0.7692,0.4045,0.1003,0.1645","0.7979,0.4032,0.1457,0.1622;0.9239,0.5275,0.152,0.492",,,,False,False,False,False,False,False,5
SSWI000000019124833,A,B,C,2,4,1,0.999;0.987,0.999;0.758;0.354;0.138,0.999,"0.4588,0.4343,0.1191,0.2797;0.0681,0.5629,0.1339,0.4169","0.4734,0.4271,0.1465,0.2593;0.0334,0.544,0.06248,0.329;0.0313,0.4568,0.0607,0.206;0.0558,0.5568,0.1083,0.3341","0.4807,0.4346,0.1528,0.2662",,,,False,False,False,False,False,False,5
SSWI000000019125218,A,B,C,1,0,0,0.986,,,"0.8788,0.6067,0.2065,0.1463",,,,,,False,True,True,False,False,False,5
SSWI000000019125311,A,B,C,1,4,2,0.999,0.999;0.794;0.388;0.114,0.999;0.985,"0.5833,0.6883,0.2138,0.3466","0.4393,0.6782,0.4126,0.5175;0.7951,0.5324,0.136,0.08864;0.8073,0.5496,0.165,0.1208;0.762,0.5286,0.08025,0.08479","0.3378,0.7382,0.4674,0.4502;0.7714,0.5682,0.09496,0.2133",,,,False,False,False,False,False,False,5
SSWI000000019126514,A,B,C,3,1,1,0.987;0.115;0.103,0.969,0.967,"0.4895,0.4985,0.9667,0.997;0.8948,0.3768,0.194,0.3431;0.5082,0.3045,0.9594,0.6091","0.4241,0.5,0.8482,1.0","0.4198,0.4891,0.8396,0.9782",,,,False,False,False,False,False,False,5
SSWI000000019126757,A,B,C,1,1,1,0.999,0.999,0.999,"0.8553,0.6028,0.1382,0.2496","0.8579,0.6317,0.1489,0.2104","0.8535,0.6471,0.1341,0.1918",,,,False,False,False,False,False,False,5
SSWI000000019157769,A,B,C,2,3,2,0.988;0.168,0.944;0.239;0.196,0.304;0.239,"0.8373,0.5509,0.1632,0.08808;0.9863,0.4823,0.02699,0.04404","0.7194,0.563,0.09542,0.07336;0.6832,0.5671,0.1763,0.07841;0.8814,0.5365,0.08459,0.06106","0.5271,0.6305,0.04319,0.04288;0.7008,0.5701,0.06458,0.07621",,,,False,False,False,False,False,False,5
SSWI000000019157829,A,B,C,3,1,1,0.724;0.326;0.11,0.214,0.106,"0.2538,0.6513,0.06476,0.078;0.2349,0.652,0.1095,0.08657;0.8831,0.5386,0.08707,0.07247","0.8802,0.5417,0.08446,0.0701","0.8813,0.541,0.08266,0.07192",,,,False,False,False,False,False,False,5
SSWI000000019158866,A,B,C,0,0,1,,,0.182,,,"0.0794,0.5193,0.0694,0.185",,,,True,True,False,False,False,False,5
SSWI000000019158902,A,B,C,1,1,2,0.996,0.998,0.997;0.132,"0.362,0.5103,0.1193,0.1321","0.3642,0.5118,0.1192,0.1353","0.3712,0.5121,0.1292,0.1343;0.345,0.504,0.192,0.1511",,,,False,False,False,False,False,False,5
SSWI000000019158937,A,B,C,1,1,1,0.994,0.997,0.996,"0.1874,0.629,0.2994,0.1337","0.1941,0.6291,0.3099,0.1369","0.2229,0.6299,0.2942,0.1346",,,,False,False,False,False,False,False,5
SSWI000000019158997,A,B,C,0,0,0,,,,,,,,,,True,True,True,False,False,False,5
SSWI000000019159169,A,B,C,1,1,0,0.997,0.998,,"0.2976,0.681,0.2914,0.2205","0.5988,0.6965,0.2965,0.2275",,,,,False,False,True,False,False,False,5
SSWI000000019159170,A,B,C,1,1,1,0.998,0.998,0.999,"0.8981,0.6452,0.2037,0.2383","0.8215,0.7555,0.3569,0.4666","0.7762,0.7693,0.4473,0.4486",,,,False,False,False,False,False,False,5
SSWI000000019159212,A,B,C,2,2,2,0.999;0.992,0.998;0.998,0.999;0.998,"0.5369,0.562,0.1637,0.1613;0.8897,0.8273,0.2166,0.3061","0.8214,0.8372,0.3513,0.3131;0.5379,0.5657,0.1575,0.1675","0.7978,0.8404,0.4003,0.3017;0.539,0.5627,0.1572,0.1628",,,,False,False,False,False,False,False,5
SSWI000000019159239,A,B,C,0,1,1,,0.896,0.999,,"0.74,0.584,0.1596,0.1577","0.6949,0.644,0.2575,0.3098",,,,True,False,False,False,False,False,5
SSWI000000019159267,A,B,C,1,2,1,0.993,0.994;0.973,0.999,"0.3276,0.6079,0.1493,0.215","0.0822,0.6512,0.1606,0.2095;0.3952,0.5821,0.06483,0.2374","0.3844,0.6068,0.07416,0.1987",,,,False,False,False,False,False,False,5
SSWI000000019159269,A,B,C,1,1,1,0.999,0.999,0.999,"0.4126,0.6142,0.275,0.2033","0.4558,0.6019,0.2689,0.2444","0.4577,0.6044,0.2758,0.2456",,,,False,False,False,False,False,False,5
SSWI000000019159340,A,B,C,1,1,1,0.999,0.999,0.999,"0.6111,0.5374,0.08606,0.1604","0.6069,0.5374,0.0829,0.1637","0.6109,0.5383,0.08258,0.1611",,,,False,False,False,False,False,False,5
