model_output_id,model_id,image_group_id,image_id_1,image_id_1_species_name,image_id_1_conf,image_id_1_count,image_id_1_blank,image_id_1_detectable,image_id_1_bbox,image_id_2,image_id_2_species_name,image_id_2_conf,image_id_2_count,image_id_2_blank,image_id_2_detectable,image_id_2_bbox,image_id_3,image_id_3_species_name,image_id_3_conf,image_id_3_count,image_id_3_blank,image_id_3_detectable,image_id_3_bbox,load_date 
2453,2,2967546,A,blank,0.946997285,0,TRUE,FALSE,,B,blank,0.98165381,0,TRUE,FALSE,,C,blank,0.974443257,0,TRUE,FALSE,,11/20/21
2454,2,SSWI000000018649810,B,blank,0.663063109,0,TRUE,FALSE,,C,blank,0.814647496,0,TRUE,FALSE,,A,blank,0.665194571,0,TRUE,FALSE,,11/20/21
2455,2,2012459,B,blank,0.974631011,0,TRUE,FALSE,,C,blank,0.96930021,0,TRUE,FALSE,,A,blank,0.996816456,0,TRUE,FALSE,,11/20/21
2456,2,2046088,B,blank,0.849494457,0,TRUE,FALSE,,C,blank,0.983186126,0,TRUE,FALSE,,A,blank,0.94288075,0,TRUE,FALSE,,11/20/21
2457,2,SSWI000000020995411,C,animal,0.625765562,0,FALSE,FALSE,,A,animal,0.646219611,0,FALSE,FALSE,,B,animal,0.802808464,0,FALSE,FALSE,,11/20/21
2458,2,SSWI000000019442065,C,animal,0.999527812,0,FALSE,FALSE,,A,animal,0.999941587,0,FALSE,FALSE,,B,animal,0.999822438,0,FALSE,FALSE,,11/20/21
2459,2,SSWI000000004277676,B,animal,0.708602548,0,FALSE,FALSE,,C,animal,0.723556697,0,FALSE,FALSE,,A,animal,0.990567029,0,FALSE,FALSE,,11/20/21
2460,2,SSWI000000019828096,A,animal,0.999885678,0,FALSE,FALSE,,C,animal,0.999650478,0,FALSE,FALSE,,B,animal,0.999449193,0,FALSE,FALSE,,11/20/21
2461,2,SSWI000000015060876,C,animal,0.998335779,0,FALSE,FALSE,,A,animal,0.999872446,0,FALSE,FALSE,,B,animal,0.998797536,0,FALSE,FALSE,,11/20/21
2462,2,SSWI000000016309115,B,animal,0.61886704,0,FALSE,FALSE,,C,animal,0.604428947,0,FALSE,FALSE,,A,animal,0.999523759,0,FALSE,FALSE,,11/20/21
2463,2,SSWI000000018402876,B,animal,0.998385787,0,FALSE,FALSE,,C,animal,0.989419341,0,FALSE,FALSE,,A,animal,0.98774302,0,FALSE,FALSE,,11/20/21
2464,2,SSWI000000020504230,C,animal,0.65059346,0,FALSE,FALSE,,B,animal,0.738773942,0,FALSE,FALSE,,A,animal,0.885883331,0,FALSE,FALSE,,11/20/21
2465,2,SSWI000000020669998,A,animal,0.99995029,0,FALSE,FALSE,,C,animal,0.98158443,0,FALSE,FALSE,,B,animal,0.967804492,0,FALSE,FALSE,,11/20/21
2466,2,SSWI000000020300891,A,animal,0.985321999,0,FALSE,FALSE,,B,animal,0.945485771,0,FALSE,FALSE,,C,animal,0.830771744,0,FALSE,FALSE,,11/20/21
2467,2,SSWI000000019122361,A,animal,0.964485884,0,FALSE,FALSE,,C,animal,0.969346583,0,FALSE,FALSE,,B,animal,0.967022836,0,FALSE,FALSE,,11/20/21
2468,2,SSWI000000017583507,A,animal,0.99970144,0,FALSE,FALSE,,C,animal,0.9997558,0,FALSE,FALSE,,B,animal,0.999654651,0,FALSE,FALSE,,11/20/21
2469,2,SSWI000000020365578,B,animal,0.999961138,0,FALSE,FALSE,,A,animal,0.999733627,0,FALSE,FALSE,,C,animal,0.999989271,0,FALSE,FALSE,,11/20/21
2470,2,SSWI000000016161614,B,animal,0.991268396,0,FALSE,FALSE,,C,animal,0.978854179,0,FALSE,FALSE,,A,animal,0.989257634,0,FALSE,FALSE,,11/20/21
2471,2,SSWI000000021667978,C,blank,0.674496531,0,TRUE,FALSE,,B,animal,0.998941123,0,FALSE,FALSE,,A,animal,0.999958158,0,FALSE,FALSE,,11/20/21
2472,2,SSWI000000010351020,A,animal,0.999783099,0,FALSE,FALSE,,B,animal,0.991985798,0,FALSE,FALSE,,C,animal,0.996527135,0,FALSE,FALSE,,11/20/21
2473,2,SSWI000000020365606,A,animal,0.989153326,0,FALSE,FALSE,,B,animal,0.997933984,0,FALSE,FALSE,,C,animal,0.990432441,0,FALSE,FALSE,,11/20/21
2474,2,SSWI000000019828150,C,animal,0.999999642,0,FALSE,FALSE,,A,animal,0.999997377,0,FALSE,FALSE,,B,animal,0.999995351,0,FALSE,FALSE,,11/20/21
2475,2,SSWI000000020300739,A,animal,0.999992847,0,FALSE,FALSE,,B,animal,0.997710824,0,FALSE,FALSE,,C,animal,0.995245993,0,FALSE,FALSE,,11/20/21
2476,2,SSWI000000011526686,B,animal,0.842889071,0,FALSE,FALSE,,C,animal,0.796540439,0,FALSE,FALSE,,A,animal,0.657094836,0,FALSE,FALSE,,11/20/21
2477,2,SSWI000000017386617,B,animal,0.575578511,0,FALSE,FALSE,,C,animal,0.99525708,0,FALSE,FALSE,,A,animal,0.98635602,0,FALSE,FALSE,,11/20/21
2478,2,SSWI000000016766561,B,animal,0.99940753,0,FALSE,FALSE,,A,animal,0.99997735,0,FALSE,FALSE,,C,animal,0.991429627,0,FALSE,FALSE,,11/20/21
2479,2,SSWI000000020365513,B,blank,0.653002381,0,TRUE,FALSE,,A,blank,0.70456475,0,TRUE,FALSE,,C,blank,0.706069648,0,TRUE,FALSE,,11/20/21
2480,2,2970189,C,blank,0.999507308,0,TRUE,FALSE,,A,blank,0.998993933,0,TRUE,FALSE,,B,blank,0.999631047,0,TRUE,FALSE,,11/20/21
2481,2,3027627,C,blank,0.998570561,0,TRUE,FALSE,,A,blank,0.99785161,0,TRUE,FALSE,,B,blank,0.999847531,0,TRUE,FALSE,,11/20/21
2482,2,SSWI000000014161140,C,blank,0.545930445,0,TRUE,FALSE,,A,animal,0.999034286,0,FALSE,FALSE,,B,animal,0.970921338,0,FALSE,FALSE,,11/20/21
2483,2,SSWI000000018399143,C,animal,0.873999596,0,FALSE,FALSE,,A,animal,0.970044911,0,FALSE,FALSE,,B,animal,0.989840031,0,FALSE,FALSE,,11/20/21
2484,2,SSWI000000020467458,B,animal,0.63997978,0,FALSE,FALSE,,C,blank,0.623434782,0,TRUE,FALSE,,A,animal,0.999676228,0,FALSE,FALSE,,11/20/21
2485,2,SSWI000000019306597,C,animal,0.827453017,0,FALSE,FALSE,,A,animal,0.923241258,0,FALSE,FALSE,,B,animal,0.833033323,0,FALSE,FALSE,,11/20/21
2486,2,SSWI000000017531386,C,animal,0.99929893,0,FALSE,FALSE,,A,animal,0.99794966,0,FALSE,FALSE,,B,animal,0.99976474,0,FALSE,FALSE,,11/20/21
2487,2,SSWI000000020162445,B,animal,0.999991536,0,FALSE,FALSE,,A,animal,0.999985576,0,FALSE,FALSE,,C,animal,0.999922514,0,FALSE,FALSE,,11/20/21
2488,2,SSWI000000019122257,A,animal,0.94460541,0,FALSE,FALSE,,C,animal,0.901707172,0,FALSE,FALSE,,B,animal,0.840780139,0,FALSE,FALSE,,11/20/21
2489,2,SSWI000000020321699,B,animal,0.999813974,0,FALSE,FALSE,,C,animal,0.999428213,0,FALSE,FALSE,,A,animal,0.999491096,0,FALSE,FALSE,,11/20/21
2490,2,SSWI000000019586151,A,animal,0.99873203,0,FALSE,FALSE,,B,animal,0.666821957,0,FALSE,FALSE,,C,animal,0.713381767,0,FALSE,FALSE,,11/20/21
2491,2,SSWI000000021842902,A,animal,0.994525194,0,FALSE,FALSE,,B,animal,0.99229759,0,FALSE,FALSE,,C,animal,0.997708082,0,FALSE,FALSE,,11/20/21
2492,2,SSWI000000020365207,C,animal,0.996806264,0,FALSE,FALSE,,B,animal,0.837698996,0,FALSE,FALSE,,A,animal,0.803137124,0,FALSE,FALSE,,11/20/21
2493,2,SSWI000000020506900,B,animal,0.996503949,0,FALSE,FALSE,,C,animal,0.99769479,0,FALSE,FALSE,,A,animal,0.999584377,0,FALSE,FALSE,,11/20/21
2494,2,SSWI000000018596730,A,animal,0.999858975,0,FALSE,FALSE,,B,animal,0.999870062,0,FALSE,FALSE,,C,animal,0.999795973,0,FALSE,FALSE,,11/20/21
2495,2,SSWI000000017839587,C,animal,0.999873519,0,FALSE,FALSE,,A,animal,0.999299407,0,FALSE,FALSE,,B,animal,0.999902606,0,FALSE,FALSE,,11/20/21
2496,2,SSWI000000020364339,B,animal,0.659618378,0,FALSE,FALSE,,A,blank,0.558969259,0,TRUE,FALSE,,C,animal,0.51306504,0,FALSE,FALSE,,11/20/21
2497,2,SSWI000000019113024,A,blank,0.78070271,0,TRUE,FALSE,,B,blank,0.809863806,0,TRUE,FALSE,,C,blank,0.824172735,0,TRUE,FALSE,,11/20/21
2498,2,SSWI000000020301723,A,animal,0.998749137,0,FALSE,FALSE,,B,animal,0.999636769,0,FALSE,FALSE,,C,animal,0.999734938,0,FALSE,FALSE,,11/20/21
2499,2,SSWI000000009316657,C,animal,0.868831694,0,FALSE,FALSE,,B,animal,0.925283909,0,FALSE,FALSE,,A,animal,0.855032444,0,FALSE,FALSE,,11/20/21
2500,2,SSWI000000020297910,A,animal,0.999430954,0,FALSE,FALSE,,B,animal,0.999970794,0,FALSE,FALSE,,C,animal,0.999932408,0,FALSE,FALSE,,11/20/21
2501,2,SSWI000000011020823,A,animal,0.956823647,0,FALSE,FALSE,,C,animal,0.992302656,0,FALSE,FALSE,,B,animal,0.995088398,0,FALSE,FALSE,,11/20/21
2502,2,SSWI000000020504701,C,animal,0.949512661,0,FALSE,FALSE,,B,animal,0.997139931,0,FALSE,FALSE,,A,animal,0.992114961,0,FALSE,FALSE,,11/20/21
2503,2,SSWI000000020299955,A,animal,0.999821723,0,FALSE,FALSE,,B,animal,0.997787595,0,FALSE,FALSE,,C,animal,0.999922872,0,FALSE,FALSE,,11/20/21
2504,2,SSWI000000020301426,B,animal,0.999847293,0,FALSE,FALSE,,A,animal,0.999414682,0,FALSE,FALSE,,C,animal,0.999792159,0,FALSE,FALSE,,11/20/21
2505,2,SSWI000000018126678,A,animal,0.93626523,0,FALSE,FALSE,,C,animal,0.655489862,0,FALSE,FALSE,,B,animal,0.967939496,0,FALSE,FALSE,,11/20/21
2506,2,SSWI000000015119833,B,blank,0.57191658,0,TRUE,FALSE,,A,animal,0.834049344,0,FALSE,FALSE,,C,blank,0.58038193,0,TRUE,FALSE,,11/20/21
2507,2,SSWI000000020671396,C,animal,0.999995828,0,FALSE,FALSE,,A,animal,0.999987364,0,FALSE,FALSE,,B,animal,0.999805152,0,FALSE,FALSE,,11/20/21
2508,2,SSWI000000008485973,B,blank,0.761316657,0,TRUE,FALSE,,A,blank,0.778143585,0,TRUE,FALSE,,C,blank,0.838647962,0,TRUE,FALSE,,11/20/21
2509,2,SSWI000000012670916,A,animal,0.999993086,0,FALSE,FALSE,,B,animal,0.704510272,0,FALSE,FALSE,,C,animal,0.728215635,0,FALSE,FALSE,,11/20/21
2510,2,SSWI000000019580091,C,animal,0.878443539,0,FALSE,FALSE,,A,animal,0.997134924,0,FALSE,FALSE,,B,blank,0.798946977,0,TRUE,FALSE,,11/20/21
2511,2,SSWI000000017387107,C,animal,0.999817073,0,FALSE,FALSE,,A,animal,0.999821246,0,FALSE,FALSE,,B,animal,0.999877214,0,FALSE,FALSE,,11/20/21
2512,2,SSWI000000020153203,C,animal,0.986305594,0,FALSE,FALSE,,B,animal,0.978578091,0,FALSE,FALSE,,A,animal,0.981481194,0,FALSE,FALSE,,11/20/21
2513,2,SSWI000000023457299,B,animal,0.93821162,0,FALSE,FALSE,,A,animal,0.985157371,0,FALSE,FALSE,,C,animal,0.992316246,0,FALSE,FALSE,,11/20/21
2514,2,SSWI000000007464347,A,animal,0.999925733,0,FALSE,FALSE,,B,animal,0.999977469,0,FALSE,FALSE,,C,animal,0.999968052,0,FALSE,FALSE,,11/20/21
2515,2,SSWI000000015060707,A,animal,0.999975085,0,FALSE,FALSE,,B,animal,0.999466002,0,FALSE,FALSE,,C,animal,0.999840856,0,FALSE,FALSE,,11/20/21
2516,2,SSWI000000018039908,C,animal,0.994445503,0,FALSE,FALSE,,B,animal,0.989827156,0,FALSE,FALSE,,A,animal,0.999886751,0,FALSE,FALSE,,11/20/21
2517,2,SSWI000000020366201,C,blank,0.770216286,0,TRUE,FALSE,,B,blank,0.813873947,0,TRUE,FALSE,,A,animal,0.997554719,0,FALSE,FALSE,,11/20/21
2518,2,SSWI000000020162396,C,animal,0.999922514,0,FALSE,FALSE,,A,animal,0.999943256,0,FALSE,FALSE,,B,animal,0.999961495,0,FALSE,FALSE,,11/20/21
2519,2,SSWI000000016161809,B,animal,0.999871373,0,FALSE,FALSE,,A,animal,0.994949341,0,FALSE,FALSE,,C,animal,0.999728143,0,FALSE,FALSE,,11/20/21
2520,2,SSWI000000012925071,A,blank,0.994247675,0,TRUE,FALSE,,B,blank,0.658882141,0,TRUE,FALSE,,C,blank,0.699954927,0,TRUE,FALSE,,11/20/21
2521,2,2970384,B,blank,0.998871982,0,TRUE,FALSE,,A,blank,0.998871386,0,TRUE,FALSE,,C,blank,0.998867989,0,TRUE,FALSE,,11/20/21
2522,2,SSWI000000015074948,A,blank,0.514496863,0,TRUE,FALSE,,B,blank,0.681774497,0,TRUE,FALSE,,C,blank,0.607783616,0,TRUE,FALSE,,11/20/21
2523,2,3028286,A,blank,0.999973536,0,TRUE,FALSE,,B,blank,0.99999392,0,TRUE,FALSE,,C,blank,0.999990582,0,TRUE,FALSE,,11/20/21
2524,2,SSWI000000014844658,C,animal,0.99995327,0,FALSE,FALSE,,A,animal,0.999403834,0,FALSE,FALSE,,B,animal,0.999869943,0,FALSE,FALSE,,11/20/21
2525,2,SSWI000000009571231,A,animal,0.999978662,0,FALSE,FALSE,,C,animal,0.999697924,0,FALSE,FALSE,,B,animal,0.998429,0,FALSE,FALSE,,11/20/21
2526,2,SSWI000000019161127,B,animal,0.922164917,0,FALSE,FALSE,,A,animal,0.996376932,0,FALSE,FALSE,,C,animal,0.945736825,0,FALSE,FALSE,,11/20/21
2527,2,SSWI000000019327135,C,animal,0.998282671,0,FALSE,FALSE,,A,animal,0.997029781,0,FALSE,FALSE,,B,animal,0.999398112,0,FALSE,FALSE,,11/20/21
2528,2,SSWI000000020364669,C,animal,0.563436985,0,FALSE,FALSE,,B,blank,0.501425505,0,TRUE,FALSE,,A,blank,0.568494201,0,TRUE,FALSE,,11/20/21
2529,2,SSWI000000017531438,C,blank,0.943475723,0,TRUE,FALSE,,A,blank,0.978370368,0,TRUE,FALSE,,B,blank,0.945985079,0,TRUE,FALSE,,11/20/21
2530,2,SSWI000000020301685,A,animal,0.999385357,0,FALSE,FALSE,,B,animal,0.982847095,0,FALSE,FALSE,,C,animal,0.7411201,0,FALSE,FALSE,,11/20/21
2531,2,SSWI000000020396050,C,animal,0.999703586,0,FALSE,FALSE,,B,animal,0.999911666,0,FALSE,FALSE,,A,animal,0.999446571,0,FALSE,FALSE,,11/20/21
2532,2,SSWI000000015074956,B,animal,0.976274014,0,FALSE,FALSE,,A,animal,0.970121562,0,FALSE,FALSE,,C,animal,0.954151928,0,FALSE,FALSE,,11/20/21
2533,2,SSWI000000020280687,A,animal,0.999900818,0,FALSE,FALSE,,C,animal,0.999791086,0,FALSE,FALSE,,B,animal,0.977774382,0,FALSE,FALSE,,11/20/21
2534,2,SSWI000000007958189,B,animal,0.994000614,0,FALSE,FALSE,,A,animal,0.993162751,0,FALSE,FALSE,,C,animal,0.999495864,0,FALSE,FALSE,,11/20/21
2535,2,SSWI000000020669920,B,animal,0.991877913,0,FALSE,FALSE,,A,animal,0.998088419,0,FALSE,FALSE,,C,animal,0.990516961,0,FALSE,FALSE,,11/20/21
2536,2,SSWI000000018596031,B,animal,0.99044168,0,FALSE,FALSE,,C,animal,0.993181169,0,FALSE,FALSE,,A,animal,0.978138745,0,FALSE,FALSE,,11/20/21
2537,2,SSWI000000012667542,B,animal,0.998086929,0,FALSE,FALSE,,A,animal,0.982666612,0,FALSE,FALSE,,C,animal,0.976120293,0,FALSE,FALSE,,11/20/21
2538,2,SSWI000000020162556,B,animal,0.503645062,0,FALSE,FALSE,,A,blank,0.893920302,0,TRUE,FALSE,,C,animal,0.84441942,0,FALSE,FALSE,,11/20/21
2539,2,SSWI000000020491702,A,animal,0.941607177,0,FALSE,FALSE,,C,animal,0.989590228,0,FALSE,FALSE,,B,animal,0.975933373,0,FALSE,FALSE,,11/20/21
2540,2,3013804,B,blank,0.998643219,0,TRUE,FALSE,,C,blank,0.999774277,0,TRUE,FALSE,,A,blank,0.999182403,0,TRUE,FALSE,,11/20/21
2541,2,SSWI000000020300636,C,animal,0.999961257,0,FALSE,FALSE,,A,animal,0.632219374,0,FALSE,FALSE,,B,animal,0.999981999,0,FALSE,FALSE,,11/20/21
2542,2,SSWI000000018651996,C,animal,0.999725521,0,FALSE,FALSE,,A,animal,0.999990821,0,FALSE,FALSE,,B,animal,0.999954104,0,FALSE,FALSE,,11/20/21
2543,2,SSWI000000020153128,B,animal,0.970637918,0,FALSE,FALSE,,A,animal,0.968591332,0,FALSE,FALSE,,C,animal,0.968673766,0,FALSE,FALSE,,11/20/21
2544,2,SSWI000000011442191,B,animal,0.966757476,0,FALSE,FALSE,,A,animal,0.926344991,0,FALSE,FALSE,,C,animal,0.992457986,0,FALSE,FALSE,,11/20/21
2545,2,SSWI000000018209808,B,animal,0.998750329,0,FALSE,FALSE,,A,animal,0.999666691,0,FALSE,FALSE,,C,animal,0.999511957,0,FALSE,FALSE,,11/20/21
2546,2,SSWI000000019326760,A,animal,0.999232173,0,FALSE,FALSE,,C,animal,0.999974012,0,FALSE,FALSE,,B,animal,0.999884009,0,FALSE,FALSE,,11/20/21
2547,2,SSWI000000019160216,A,animal,0.999966025,0,FALSE,FALSE,,B,animal,0.999868989,0,FALSE,FALSE,,C,animal,0.999031544,0,FALSE,FALSE,,11/20/21
2548,2,SSWI000000020365733,A,animal,0.995409429,0,FALSE,FALSE,,B,blank,0.515212893,0,TRUE,FALSE,,C,blank,0.858351469,0,TRUE,FALSE,,11/20/21
2549,2,SSWI000000017114214,A,animal,0.999978542,0,FALSE,FALSE,,B,animal,0.999991298,0,FALSE,FALSE,,C,animal,0.999698997,0,FALSE,FALSE,,11/20/21
2550,2,SSWI000000013893786,C,animal,0.998802543,0,FALSE,FALSE,,A,animal,0.999991894,0,FALSE,FALSE,,B,animal,0.999969006,0,FALSE,FALSE,,11/20/21
2551,2,SSWI000000019046338,C,animal,0.790432572,0,FALSE,FALSE,,A,animal,0.613696754,0,FALSE,FALSE,,B,animal,0.5372684,0,FALSE,FALSE,,11/20/21
2552,2,SSWI000000016172560,C,animal,0.892504632,0,FALSE,FALSE,,B,animal,0.70579195,0,FALSE,FALSE,,A,animal,0.523526073,0,FALSE,FALSE,,11/20/21
2553,2,SSWI000000019326642,C,animal,0.999930024,0,FALSE,FALSE,,B,animal,0.992378354,0,FALSE,FALSE,,A,animal,0.999997497,0,FALSE,FALSE,,11/20/21
2554,2,SSWI000000016600008,C,animal,0.517415345,0,FALSE,FALSE,,B,animal,0.540299237,0,FALSE,FALSE,,A,blank,0.525568128,0,TRUE,FALSE,,11/20/21
2555,2,SSWI000000020301964,C,animal,0.987118721,0,FALSE,FALSE,,B,animal,0.997721136,0,FALSE,FALSE,,A,animal,0.998989761,0,FALSE,FALSE,,11/20/21
2556,2,SSWI000000017956566,A,animal,0.999882698,0,FALSE,FALSE,,C,animal,0.999688387,0,FALSE,FALSE,,B,animal,0.999911904,0,FALSE,FALSE,,11/20/21
2557,2,SSWI000000021088809,A,animal,0.999977589,0,FALSE,FALSE,,C,animal,0.999804556,0,FALSE,FALSE,,B,animal,0.999868035,0,FALSE,FALSE,,11/20/21
2558,2,SSWI000000015060805,B,animal,0.998201847,0,FALSE,FALSE,,A,animal,0.999361694,0,FALSE,FALSE,,C,animal,0.995905638,0,FALSE,FALSE,,11/20/21
2559,2,SSWI000000019307566,C,animal,0.999950886,0,FALSE,FALSE,,B,animal,0.999896526,0,FALSE,FALSE,,A,animal,0.999790967,0,FALSE,FALSE,,11/20/21
2560,2,SSWI000000018126858,A,animal,0.999218702,0,FALSE,FALSE,,B,animal,0.999706566,0,FALSE,FALSE,,C,animal,0.999689817,0,FALSE,FALSE,,11/20/21
2561,2,SSWI000000016562269,B,animal,0.999951839,0,FALSE,FALSE,,A,animal,0.999976277,0,FALSE,FALSE,,C,animal,0.999979019,0,FALSE,FALSE,,11/20/21
2562,2,SSWI000000011569861,B,animal,0.999900222,0,FALSE,FALSE,,C,animal,0.999367654,0,FALSE,FALSE,,A,animal,0.999955535,0,FALSE,FALSE,,11/20/21
2563,2,SSWI000000019122256,B,animal,0.916468859,0,FALSE,FALSE,,C,blank,0.632915437,0,TRUE,FALSE,,A,animal,0.68091476,0,FALSE,FALSE,,11/20/21
2564,2,SSWI000000020467888,C,animal,0.869901419,0,FALSE,FALSE,,A,animal,0.968155563,0,FALSE,FALSE,,B,animal,0.876935124,0,FALSE,FALSE,,11/20/21
2565,2,SSWI000000018802392,C,animal,0.987415493,0,FALSE,FALSE,,B,blank,0.636466503,0,TRUE,FALSE,,A,animal,0.51196903,0,FALSE,FALSE,,11/20/21
2566,2,SSWI000000017539373,C,animal,0.999039054,0,FALSE,FALSE,,A,animal,0.99413836,0,FALSE,FALSE,,B,animal,0.998387814,0,FALSE,FALSE,,11/20/21
2567,2,SSWI000000018625714,C,blank,0.678675056,0,TRUE,FALSE,,A,animal,0.98080951,0,FALSE,FALSE,,B,animal,0.999926567,0,FALSE,FALSE,,11/20/21
2568,2,2966342,C,blank,0.999901056,0,TRUE,FALSE,,B,blank,0.999968171,0,TRUE,FALSE,,A,blank,0.99978441,0,TRUE,FALSE,,11/20/21
2569,2,SSWI000000019828132,B,animal,0.999987006,0,FALSE,FALSE,,A,animal,0.999994874,0,FALSE,FALSE,,C,animal,0.999953508,0,FALSE,FALSE,,11/20/21
2570,2,SSWI000000019159239,A,blank,0.848353446,0,TRUE,FALSE,,C,animal,0.999468982,0,FALSE,FALSE,,B,blank,0.705340207,0,TRUE,FALSE,,11/20/21
2571,2,SSWI000000018885941,A,blank,0.621358514,0,TRUE,FALSE,,C,blank,0.677057207,0,TRUE,FALSE,,B,blank,0.763725221,0,TRUE,FALSE,,11/20/21
2572,2,SSWI000000019826620,A,animal,0.999973059,0,FALSE,FALSE,,B,blank,0.500868738,0,TRUE,FALSE,,C,animal,0.676402807,0,FALSE,FALSE,,11/20/21
2573,2,SSWI000000023457319,A,animal,0.999155045,0,FALSE,FALSE,,B,animal,0.995625615,0,FALSE,FALSE,,C,animal,0.990782082,0,FALSE,FALSE,,11/20/21
2574,2,SSWI000000020365194,B,animal,0.999993324,0,FALSE,FALSE,,A,animal,0.999992847,0,FALSE,FALSE,,C,animal,0.999993086,0,FALSE,FALSE,,11/20/21
2575,2,2050269,B,blank,0.999831915,0,TRUE,FALSE,,C,blank,0.997780502,0,TRUE,FALSE,,A,blank,0.999138951,0,TRUE,FALSE,,11/20/21
2576,2,SSWI000000019807617,B,animal,0.994353056,0,FALSE,FALSE,,C,blank,0.512171745,0,TRUE,FALSE,,A,animal,0.986664176,0,FALSE,FALSE,,11/20/21
2577,2,SSWI000000010936171,A,animal,0.998701572,0,FALSE,FALSE,,B,animal,0.986943722,0,FALSE,FALSE,,C,animal,0.999286115,0,FALSE,FALSE,,11/20/21
2578,2,SSWI000000009432450,B,animal,0.999608338,0,FALSE,FALSE,,C,animal,0.999528766,0,FALSE,FALSE,,A,animal,0.999139428,0,FALSE,FALSE,,11/20/21
2579,2,SSWI000000020297651,C,blank,0.522024572,0,TRUE,FALSE,,A,animal,0.998765707,0,FALSE,FALSE,,B,animal,0.571063578,0,FALSE,FALSE,,11/20/21
2580,2,SSWI000000012853074,C,animal,0.68020612,0,FALSE,FALSE,,A,animal,0.998994887,0,FALSE,FALSE,,B,animal,0.680163205,0,FALSE,FALSE,,11/20/21
2581,2,SSWI000000018802382,C,blank,0.503850162,0,TRUE,FALSE,,B,blank,0.692029238,0,TRUE,FALSE,,A,animal,0.98113054,0,FALSE,FALSE,,11/20/21
2582,2,SSWI000000004953562,B,animal,0.648241103,0,FALSE,FALSE,,C,animal,0.593334556,0,FALSE,FALSE,,A,animal,0.999972701,0,FALSE,FALSE,,11/20/21
2583,2,SSWI000000023059055,A,animal,0.999935269,0,FALSE,FALSE,,C,animal,0.88475585,0,FALSE,FALSE,,B,animal,0.831591308,0,FALSE,FALSE,,11/20/21
2584,2,SSWI000000019828088,B,animal,0.994084775,0,FALSE,FALSE,,A,animal,0.999908328,0,FALSE,FALSE,,C,animal,0.99886477,0,FALSE,FALSE,,11/20/21
2585,2,SSWI000000020301705,A,animal,0.999592125,0,FALSE,FALSE,,B,animal,0.999498963,0,FALSE,FALSE,,C,animal,0.996723592,0,FALSE,FALSE,,11/20/21
2586,2,SSWI000000019521559,C,animal,0.882374287,0,FALSE,FALSE,,B,animal,0.900698125,0,FALSE,FALSE,,A,animal,0.866444111,0,FALSE,FALSE,,11/20/21
2587,2,SSWI000000017531616,C,animal,0.523116112,0,FALSE,FALSE,,B,animal,0.903600335,0,FALSE,FALSE,,A,animal,0.983214855,0,FALSE,FALSE,,11/20/21
2588,2,SSWI000000021842903,A,animal,0.99798286,0,FALSE,FALSE,,C,animal,0.99937135,0,FALSE,FALSE,,B,animal,0.999561727,0,FALSE,FALSE,,11/20/21
2589,2,SSWI000000013424924,A,blank,0.799753726,0,TRUE,FALSE,,C,blank,0.665613234,0,TRUE,FALSE,,B,blank,0.784992576,0,TRUE,FALSE,,11/20/21
2590,2,SSWI000000010710491,A,animal,0.727684081,0,FALSE,FALSE,,C,animal,0.701625943,0,FALSE,FALSE,,B,animal,0.70079428,0,FALSE,FALSE,,11/20/21
2591,2,SSWI000000019306226,B,animal,0.671720386,0,FALSE,FALSE,,A,blank,0.747245371,0,TRUE,FALSE,,C,blank,0.516955018,0,TRUE,FALSE,,11/20/21
2592,2,SSWI000000018126868,A,animal,0.771500349,0,FALSE,FALSE,,C,animal,0.816958129,0,FALSE,FALSE,,B,animal,0.773882091,0,FALSE,FALSE,,11/20/21
2593,2,2015310,C,blank,0.997523844,0,TRUE,FALSE,,A,blank,0.99739337,0,TRUE,FALSE,,B,blank,0.999245524,0,TRUE,FALSE,,11/20/21
2594,2,SSWI000000018770912,B,animal,0.99992156,0,FALSE,FALSE,,C,animal,0.999407291,0,FALSE,FALSE,,A,blank,0.674373627,0,TRUE,FALSE,,11/20/21
2595,2,SSWI000000019326708,C,animal,0.999999404,0,FALSE,FALSE,,B,animal,0.999999523,0,FALSE,FALSE,,A,animal,0.999992251,0,FALSE,FALSE,,11/20/21
2596,2,SSWI000000018060407,A,animal,0.98249948,0,FALSE,FALSE,,C,animal,0.999665499,0,FALSE,FALSE,,B,animal,0.998599112,0,FALSE,FALSE,,11/20/21
2597,2,SSWI000000019126514,A,animal,0.862392724,0,FALSE,FALSE,,B,blank,0.682884634,0,TRUE,FALSE,,C,blank,0.799452662,0,TRUE,FALSE,,11/20/21
2598,2,SSWI000000017970076,C,animal,0.9989568,0,FALSE,FALSE,,A,animal,0.998736322,0,FALSE,FALSE,,B,animal,0.999548376,0,FALSE,FALSE,,11/20/21
2599,2,SSWI000000004834678,A,animal,0.999994755,0,FALSE,FALSE,,B,animal,0.999997735,0,FALSE,FALSE,,C,animal,0.999917388,0,FALSE,FALSE,,11/20/21
2600,2,SSWI000000020300720,B,animal,0.97508347,0,FALSE,FALSE,,C,animal,0.971167088,0,FALSE,FALSE,,A,animal,0.947118223,0,FALSE,FALSE,,11/20/21
2601,2,SSWI000000020366217,C,animal,0.999987483,0,FALSE,FALSE,,A,animal,0.959333301,0,FALSE,FALSE,,B,animal,0.99998498,0,FALSE,FALSE,,11/20/21
